node1,node2	space	relation_type
29,126	graph	3
29,17	graph	3
29,162	graph	2
29,56	graph	2
29,165	latent_space	3
29,14	latent_space	1
29,130	latent_space	2
29,52	latent_space	2
71,53	graph	3
37,56	graph	2
37,83	graph	0
37,43	latent_space	3
37,108	latent_space	0
37,179	latent_space	0
116,55	graph	2
116,161	graph	3
116,160	graph	1
116,141	graph	3
116,87	graph	3
116,51	graph	3
116,56	graph	3
116,75	graph	1
116,76	graph	3
21,60	graph	2
21,56	graph	3
21,36	graph	1
21,84	latent_space	1
21,27	latent_space	2
121,0	graph	0
152,151	graph	2
152,0	latent_space	0
152,172	latent_space	1
152,57	latent_space	0
152,26	latent_space	3
152,62	latent_space	0
98,56	graph	2
98,179	latent_space	1
98,108	latent_space	3
98,156	latent_space	0
67,57	graph	2
67,134	latent_space	0
67,168	latent_space	3
25,84	graph	2
25,167	graph	2
25,36	latent_space	3
49,56	graph	1
49,114	graph	2
160,116	graph	2
160,128	latent_space	0
160,90	latent_space	0
73,66	graph	1
73,158	graph	1
73,151	latent_space	1
73,115	latent_space	3
73,133	latent_space	3
82,144	graph	2
82,79	graph	0
82,64	graph	2
82,56	graph	2
82,133	graph	2
82,40	latent_space	1
82,146	latent_space	1
82,3	latent_space	3
82,136	latent_space	2
140,90	graph	3
140,39	graph	3
140,120	graph	3
140,83	graph	3
140,174	latent_space	2
140,77	latent_space	1
140,93	latent_space	0
22,15	graph	1
22,56	graph	1
22,74	graph	1
22,57	graph	1
22,34	latent_space	3
22,151	latent_space	2
22,163	latent_space	3
22,167	latent_space	1
75,116	graph	2
75,56	graph	2
70,147	graph	3
27,56	graph	3
27,1	latent_space	2
27,21	latent_space	1
27,153	latent_space	2
170,56	graph	0
170,57	graph	1
170,34	latent_space	2
170,155	latent_space	2
170,167	latent_space	0
170,103	latent_space	1
170,127	latent_space	1
170,80	latent_space	2
170,177	latent_space	0
170,163	latent_space	2
170,76	latent_space	1
170,139	latent_space	3
74,48	graph	2
74,22	graph	2
74,56	graph	2
74,3	latent_space	1
74,6	latent_space	1
74,145	latent_space	3
34,66	graph	1
34,78	graph	0
34,84	graph	0
34,56	graph	0
34,50	graph	0
34,7	graph	0
34,42	graph	0
34,155	latent_space	2
34,167	latent_space	0
34,103	latent_space	1
34,151	latent_space	2
34,80	latent_space	3
34,177	latent_space	1
34,163	latent_space	2
34,22	latent_space	0
34,170	latent_space	1
34,76	latent_space	1
34,139	latent_space	3
118,41	graph	3
118,56	graph	3
118,32	latent_space	3
78,34	graph	3
78,146	graph	3
78,109	latent_space	0
0,121	graph	3
0,58	graph	3
0,152	latent_space	3
0,62	latent_space	1
0,95	latent_space	2
0,57	latent_space	0
48,74	graph	1
48,141	graph	1
48,105	latent_space	2
48,65	latent_space	0
48,23	latent_space	1
48,58	latent_space	2
181,56	graph	0
94,99	graph	0
94,56	graph	0
94,11	graph	0
94,10	latent_space	1
94,155	latent_space	0
94,19	latent_space	0
94,159	latent_space	3
94,139	latent_space	1
99,79	graph	3
99,94	graph	3
99,132	graph	3
157,95	graph	3
28,146	graph	3
28,80	graph	2
120,156	graph	0
120,140	graph	0
156,177	graph	3
156,120	graph	3
156,46	latent_space	1
156,98	latent_space	3
156,83	latent_space	2
127,55	graph	0
127,153	graph	0
127,23	graph	3
127,129	graph	0
127,171	graph	1
127,84	graph	0
127,31	graph	1
127,56	graph	0
127,62	graph	1
127,167	latent_space	2
127,177	latent_space	2
127,170	latent_space	2
127,76	latent_space	2
127,30	latent_space	1
136,56	graph	2
136,164	latent_space	2
136,82	latent_space	1
163,58	graph	3
163,34	latent_space	1
163,155	latent_space	3
163,167	latent_space	0
163,151	latent_space	2
163,80	latent_space	3
163,177	latent_space	1
163,22	latent_space	0
163,170	latent_space	1
163,76	latent_space	1
163,139	latent_space	3
51,116	graph	0
51,106	latent_space	2
51,143	latent_space	2
158,73	graph	2
177,167	graph	2
177,84	graph	0
177,156	graph	0
177,34	latent_space	2
177,167	latent_space	2
177,127	latent_space	1
177,163	latent_space	2
177,170	latent_space	3
177,76	latent_space	3
177,30	latent_space	1
52,56	graph	2
52,29	latent_space	1
52,130	latent_space	0
52,165	latent_space	3
107,108	graph	1
96,173	graph	0
154,56	graph	2
154,44	latent_space	2
23,127	graph	0
23,84	graph	0
23,56	graph	0
23,147	graph	0
23,48	latent_space	2
45,108	graph	2
172,113	graph	1
172,56	graph	0
172,26	latent_space	2
172,161	latent_space	1
172,152	latent_space	2
138,131	graph	1
138,133	latent_space	1
7,34	graph	3
7,14	graph	3
149,56	graph	2
85,16	graph	2
85,56	graph	2
85,111	graph	2
85,119	latent_space	0
15,174	graph	0
15,92	graph	3
15,20	graph	3
15,165	graph	3
15,22	graph	2
15,57	graph	2
15,16	graph	2
15,65	graph	3
15,131	latent_space	2
15,13	latent_space	3
15,143	latent_space	0
15,106	latent_space	0
15,2	latent_space	3
15,72	latent_space	2
167,122	graph	1
167,56	graph	0
167,177	graph	1
167,25	graph	1
167,34	latent_space	3
167,127	latent_space	1
167,151	latent_space	2
167,177	latent_space	1
167,163	latent_space	3
167,22	latent_space	2
167,170	latent_space	3
167,76	latent_space	3
167,30	latent_space	1
17,29	graph	0
17,56	graph	0
5,101	graph	1
5,56	graph	3
5,20	graph	3
91,56	graph	2
91,61	latent_space	0
19,56	graph	0
19,10	latent_space	1
19,155	latent_space	0
19,80	latent_space	0
19,94	latent_space	3
19,159	latent_space	3
19,139	latent_space	1
117,146	graph	1
117,56	graph	3
117,18	latent_space	3
76,116	graph	0
76,95	graph	1
76,34	latent_space	2
76,167	latent_space	0
76,103	latent_space	3
76,127	latent_space	1
76,80	latent_space	2
76,177	latent_space	0
76,163	latent_space	2
76,170	latent_space	2
76,139	latent_space	3
102,88	graph	3
102,66	graph	3
102,58	graph	3
102,129	latent_space	2
2,8	graph	2
2,131	latent_space	2
2,15	latent_space	0
2,13	latent_space	3
2,143	latent_space	0
2,106	latent_space	0
2,72	latent_space	2
130,24	graph	2
130,29	latent_space	1
130,52	latent_space	3
162,66	graph	3
162,29	graph	1
162,178	latent_space	1
93,56	graph	3
93,42	graph	3
93,169	latent_space	0
93,77	latent_space	1
93,174	latent_space	2
93,140	latent_space	3
3,56	graph	2
3,82	latent_space	0
3,6	latent_space	1
3,74	latent_space	2
43,56	graph	2
43,37	latent_space	0
86,66	graph	1
86,41	latent_space	0
86,39	latent_space	1
86,180	latent_space	2
86,56	latent_space	1
179,56	graph	2
179,98	latent_space	2
179,108	latent_space	2
179,37	latent_space	3
42,34	graph	3
42,93	graph	0
42,41	latent_space	3
42,132	latent_space	1
112,56	graph	2
112,126	latent_space	1
10,108	graph	0
10,103	latent_space	0
10,139	latent_space	0
10,105	latent_space	1
10,19	latent_space	2
10,94	latent_space	2
10,58	latent_space	1
97,29	graph	3
97,56	graph	3
97,174	latent_space	1
97,137	latent_space	3
144,105	graph	3
144,82	graph	1
144,56	graph	0
144,81	latent_space	0
144,103	latent_space	2
144,65	latent_space	3
47,180	graph	3
47,84	graph	1
47,56	graph	3
90,56	graph	3
90,140	graph	0
90,160	latent_space	3
90,128	latent_space	3
1,80	graph	3
1,153	latent_space	1
1,27	latent_space	1
83,39	graph	3
83,37	graph	3
83,140	graph	0
83,156	latent_space	1
132,99	graph	0
132,56	graph	3
132,42	latent_space	2
26,56	graph	0
26,152	latent_space	0
26,172	latent_space	1
26,104	latent_space	3
26,20	latent_space	3
159,148	graph	1
159,59	graph	1
159,44	graph	1
159,56	graph	0
159,150	graph	2
159,30	graph	0
159,94	latent_space	0
159,19	latent_space	0
139,56	graph	0
139,18	graph	0
139,34	latent_space	0
139,10	latent_space	3
139,155	latent_space	2
139,103	latent_space	1
139,80	latent_space	0
139,94	latent_space	2
139,163	latent_space	0
139,170	latent_space	0
139,19	latent_space	2
139,76	latent_space	0
