node1,node2	space	relation_type
57,176	graph	0
57,175	graph	1
57,174	graph	0
57,170	graph	2
57,182	graph	2
57,99	graph	0
57,98	graph	2
57,168	graph	1
57,164	graph	2
57,165	graph	2
57,95	graph	2
57,163	graph	2
57,11	graph	2
57,15	graph	2
57,14	graph	2
57,17	graph	2
57,16	graph	2
57,18	graph	2
57,89	graph	1
57,153	graph	2
57,155	graph	1
57,154	graph	2
57,157	graph	2
57,156	graph	2
57,158	graph	0
57,46	graph	2
57,119	graph	2
57,45	graph	2
57,42	graph	2
57,43	graph	1
57,40	graph	2
57,41	graph	2
57,1	graph	1
57,5	graph	0
57,147	graph	2
57,144	graph	2
57,145	graph	2
57,141	graph	2
57,148	graph	2
57,77	graph	1
57,76	graph	2
57,74	graph	2
57,72	graph	1
57,71	graph	2
56,104	graph	1
56,19	latent_space	0
56,9	latent_space	1
56,87	latent_space	2
51,33	graph	1
51,111	latent_space	0
50,57	graph	1
50,171	graph	1
50,145	latent_space	3
50,157	latent_space	1
50,46	latent_space	2
50,18	latent_space	0
50,31	latent_space	0
50,42	latent_space	1
50,177	latent_space	1
50,95	latent_space	0
50,105	latent_space	3
53,57	graph	1
53,92	graph	0
53,5	graph	1
53,52	graph	2
53,147	latent_space	3
53,154	latent_space	1
53,148	latent_space	0
53,135	latent_space	1
53,164	latent_space	0
53,104	latent_space	0
52,53	graph	1
179,29	graph	1
134,44	graph	1
134,117	latent_space	2
115,99	graph	1
114,57	graph	1
114,170	latent_space	2
114,182	latent_space	0
114,59	latent_space	2
114,55	latent_space	2
114,60	latent_space	1
114,76	latent_space	2
114,123	latent_space	3
114,113	latent_space	2
114,127	latent_space	2
114,81	latent_space	3
114,163	latent_space	2
88,57	graph	1
88,119	latent_space	1
88,61	latent_space	2
88,108	latent_space	1
88,178	latent_space	0
88,80	latent_space	1
88,86	latent_space	1
88,107	latent_space	1
116,57	graph	1
116,111	graph	2
116,29	latent_space	2
116,7	latent_space	3
111,116	graph	1
111,51	latent_space	3
110,150	graph	2
110,57	graph	2
110,93	graph	2
113,57	graph	1
113,76	latent_space	3
113,59	latent_space	1
113,98	latent_space	2
113,55	latent_space	1
113,182	latent_space	1
113,114	latent_space	1
113,124	latent_space	2
113,71	latent_space	2
113,127	latent_space	3
113,170	latent_space	3
113,163	latent_space	0
112,57	graph	1
112,32	latent_space	3
112,15	latent_space	2
82,102	graph	2
82,57	graph	2
82,94	graph	2
83,3	graph	0
83,129	graph	0
83,103	graph	1
83,164	graph	2
83,69	graph	0
83,93	graph	1
83,174	graph	0
83,146	latent_space	3
80,57	graph	1
80,156	latent_space	0
80,86	latent_space	0
80,108	latent_space	3
80,132	latent_space	1
80,88	latent_space	2
80,124	latent_space	1
80,90	latent_space	1
80,119	latent_space	0
80,107	latent_space	2
81,57	graph	1
81,60	latent_space	0
81,114	latent_space	0
81,123	latent_space	2
81,106	latent_space	1
81,58	latent_space	1
86,57	graph	1
86,156	latent_space	3
86,108	latent_space	3
86,132	latent_space	1
86,88	latent_space	2
86,124	latent_space	1
86,90	latent_space	1
86,80	latent_space	3
86,119	latent_space	2
86,107	latent_space	2
87,174	graph	1
87,19	latent_space	1
87,9	latent_space	1
87,56	latent_space	1
84,24	graph	2
84,57	graph	2
84,28	graph	2
85,21	graph	1
91,27	graph	1
27,1	graph	1
27,91	graph	2
27,74	graph	2
27,97	graph	2
3,146	graph	3
3,83	graph	3
3,57	graph	3
3,66	graph	3
3,97	graph	2
7,57	graph	1
7,12	graph	2
7,26	latent_space	3
7,31	latent_space	3
7,29	latent_space	0
7,116	latent_space	0
7,95	latent_space	3
7,74	latent_space	3
108,57	graph	1
108,156	latent_space	0
108,86	latent_space	0
108,132	latent_space	1
108,88	latent_space	2
108,124	latent_space	1
108,90	latent_space	1
108,80	latent_space	0
108,119	latent_space	0
108,107	latent_space	0
109,20	graph	3
109,57	graph	3
109,122	graph	3
109,6	graph	3
109,8	graph	3
109,101	graph	3
109,176	latent_space	3
102,82	graph	1
103,19	graph	2
103,83	graph	2
103,57	graph	2
100,57	graph	1
100,141	latent_space	2
101,20	graph	1
101,0	graph	1
101,122	graph	1
101,109	graph	0
101,6	graph	0
101,8	graph	0
101,122	latent_space	1
101,20	latent_space	1
101,93	latent_space	3
106,57	graph	1
106,60	latent_space	0
106,123	latent_space	2
106,81	latent_space	2
106,58	latent_space	3
107,57	graph	1
107,156	latent_space	1
107,119	latent_space	1
107,88	latent_space	2
107,61	latent_space	2
107,108	latent_space	3
107,178	latent_space	0
107,80	latent_space	1
107,86	latent_space	1
104,57	graph	1
104,56	graph	2
104,43	graph	1
104,79	graph	1
104,147	latent_space	3
104,154	latent_space	1
104,148	latent_space	1
104,53	latent_space	3
104,135	latent_space	1
104,164	latent_space	1
105,99	graph	0
105,57	graph	1
105,145	latent_space	3
105,157	latent_space	1
105,46	latent_space	2
105,18	latent_space	0
105,42	latent_space	1
105,50	latent_space	0
105,68	latent_space	3
105,177	latent_space	1
39,66	graph	1
38,176	graph	0
38,169	graph	1
38,159	latent_space	1
33,57	graph	1
33,51	graph	2
33,26	latent_space	2
33,157	latent_space	3
32,57	graph	1
32,112	latent_space	0
31,158	graph	1
31,57	graph	1
31,26	latent_space	1
31,46	latent_space	3
31,18	latent_space	3
31,50	latent_space	3
31,74	latent_space	0
31,7	latent_space	0
31,95	latent_space	0
30,146	graph	3
30,25	graph	1
30,57	graph	3
30,66	graph	2
30,67	graph	3
37,57	graph	1
37,45	latent_space	2
37,40	latent_space	0
36,151	graph	1
35,79	graph	1
34,57	graph	1
34,45	latent_space	1
60,57	graph	1
60,58	latent_space	3
60,55	latent_space	2
60,114	latent_space	2
60,123	latent_space	2
60,81	latent_space	3
60,106	latent_space	3
61,57	graph	1
61,88	latent_space	1
61,107	latent_space	1
61,178	latent_space	0
62,118	graph	2
62,23	graph	0
62,44	latent_space	2
63,176	graph	1
63,167	graph	2
63,137	graph	3
63,54	graph	2
64,135	graph	1
65,158	graph	2
65,8	graph	2
66,146	graph	3
66,150	graph	0
66,39	graph	2
66,144	graph	2
66,49	graph	0
66,30	graph	1
66,75	graph	3
66,41	graph	2
66,133	graph	0
66,3	graph	0
66,130	graph	0
66,8	latent_space	3
178,57	graph	1
178,61	latent_space	3
178,88	latent_space	3
178,119	latent_space	1
178,107	latent_space	3
177,57	graph	1
177,118	graph	1
177,68	latent_space	3
177,42	latent_space	3
177,50	latent_space	2
177,157	latent_space	0
177,105	latent_space	2
176,153	graph	2
176,145	graph	2
176,63	graph	2
176,46	graph	2
176,57	graph	3
176,38	graph	3
176,5	graph	0
176,4	graph	1
176,137	graph	2
176,167	graph	2
176,109	latent_space	0
175,77	graph	0
175,57	graph	2
175,125	graph	3
175,1	latent_space	1
175,43	latent_space	1
175,72	latent_space	2
174,83	graph	3
174,57	graph	3
174,93	graph	3
174,87	graph	2
174,126	graph	2
173,96	graph	1
172,72	graph	1
171,23	graph	1
171,50	graph	2
171,129	graph	0
171,69	graph	0
171,93	graph	3
171,92	graph	0
171,28	latent_space	3
170,57	graph	1
170,76	latent_space	0
170,59	latent_space	1
170,71	latent_space	2
170,98	latent_space	0
170,55	latent_space	1
170,182	latent_space	1
170,114	latent_space	1
170,113	latent_space	0
170,127	latent_space	1
170,163	latent_space	0
181,117	graph	2
181,67	graph	2
182,57	graph	1
182,76	latent_space	2
182,59	latent_space	2
182,98	latent_space	2
182,55	latent_space	3
182,114	latent_space	3
182,113	latent_space	2
182,127	latent_space	2
182,170	latent_space	2
182,163	latent_space	2
180,93	graph	2
180,21	graph	2
2,75	graph	2
2,130	graph	0
162,5	graph	0
162,154	graph	2
6,122	graph	3
6,109	graph	0
6,101	graph	3
6,149	graph	2
99,115	graph	2
99,168	graph	3
99,57	graph	3
99,155	graph	3
99,105	graph	3
98,57	graph	1
98,59	latent_space	1
98,71	latent_space	3
98,76	latent_space	3
98,55	latent_space	1
98,182	latent_space	1
98,132	latent_space	2
98,124	latent_space	2
98,113	latent_space	1
98,127	latent_space	1
98,90	latent_space	2
98,170	latent_space	3
98,163	latent_space	1
168,99	graph	0
168,57	graph	2
168,155	graph	1
168,155	latent_space	1
169,38	graph	2
169,137	graph	2
164,83	graph	1
164,57	graph	1
164,138	graph	1
164,42	graph	1
164,147	latent_space	3
164,154	latent_space	1
164,148	latent_space	0
164,53	latent_space	3
164,135	latent_space	1
164,104	latent_space	2
165,57	graph	1
165,149	graph	1
165,97	graph	1
165,67	graph	1
93,174	graph	0
93,180	graph	1
93,110	graph	1
93,129	graph	0
93,69	graph	0
93,83	graph	2
93,138	graph	1
93,171	graph	0
93,101	latent_space	0
167,176	graph	1
167,63	graph	1
167,137	graph	1
95,57	graph	1
95,43	graph	1
95,26	latent_space	1
95,46	latent_space	3
95,18	latent_space	3
95,31	latent_space	3
95,50	latent_space	3
95,74	latent_space	0
95,7	latent_space	0
161,8	graph	1
97,165	graph	2
97,27	graph	1
97,152	graph	2
97,3	graph	1
97,118	graph	1
96,18	graph	3
96,57	graph	3
96,70	graph	3
96,173	graph	2
96,121	graph	3
11,57	graph	1
11,15	latent_space	1
11,14	latent_space	0
11,17	latent_space	0
11,16	latent_space	0
10,5	graph	0
10,166	graph	2
10,73	graph	2
10,154	graph	2
10,142	graph	2
13,150	graph	0
13,48	graph	0
13,67	graph	0
12,7	graph	1
15,57	graph	1
15,11	latent_space	2
15,16	latent_space	2
15,14	latent_space	2
15,17	latent_space	2
15,112	latent_space	1
14,57	graph	1
14,11	latent_space	3
14,15	latent_space	1
14,17	latent_space	1
14,16	latent_space	1
17,57	graph	1
17,11	latent_space	3
17,15	latent_space	1
17,14	latent_space	2
17,16	latent_space	3
16,57	graph	1
16,11	latent_space	3
16,15	latent_space	1
16,14	latent_space	2
16,17	latent_space	0
19,103	graph	1
19,9	latent_space	3
19,56	latent_space	3
19,87	latent_space	2
18,57	graph	1
18,96	graph	0
18,46	latent_space	3
18,31	latent_space	0
18,50	latent_space	3
18,74	latent_space	0
18,95	latent_space	0
18,105	latent_space	3
117,181	graph	1
117,143	latent_space	0
117,134	latent_space	1
89,150	graph	2
89,57	graph	2
89,67	graph	2
151,147	graph	2
151,36	graph	2
150,146	graph	3
150,13	graph	3
150,89	graph	1
150,110	graph	1
150,66	graph	3
153,120	graph	3
153,176	graph	1
153,57	graph	1
153,160	graph	1
152,97	graph	1
155,99	graph	0
155,57	graph	2
155,168	graph	2
155,168	latent_space	2
154,10	graph	1
154,57	graph	1
154,5	graph	1
154,162	graph	1
154,147	latent_space	3
154,148	latent_space	2
154,53	latent_space	2
154,135	latent_space	1
154,164	latent_space	2
154,104	latent_space	2
157,57	graph	1
157,48	graph	1
157,26	latent_space	0
157,33	latent_space	0
157,42	latent_space	3
157,50	latent_space	2
157,177	latent_space	3
157,105	latent_space	2
156,57	graph	1
156,86	latent_space	0
156,132	latent_space	1
156,108	latent_space	3
156,124	latent_space	1
156,90	latent_space	1
156,80	latent_space	3
156,119	latent_space	2
156,107	latent_space	2
159,24	graph	0
159,136	graph	2
159,38	latent_space	2
158,147	graph	2
158,20	graph	3
158,31	graph	2
158,65	graph	1
158,8	graph	3
158,57	graph	3
48,13	graph	3
48,157	graph	2
48,25	latent_space	1
49,146	graph	3
49,66	graph	3
49,67	graph	3
46,176	graph	1
46,57	graph	1
46,145	latent_space	3
46,18	latent_space	0
46,31	latent_space	0
46,50	latent_space	1
46,95	latent_space	0
46,105	latent_space	1
47,24	graph	1
47,20	graph	3
47,28	graph	3
47,92	latent_space	2
44,22	graph	2
44,134	graph	2
44,62	latent_space	1
45,57	graph	1
45,37	latent_space	1
45,40	latent_space	1
45,34	latent_space	2
42,164	graph	2
42,57	graph	1
42,145	latent_space	2
42,157	latent_space	0
42,50	latent_space	2
42,68	latent_space	3
42,177	latent_space	0
42,105	latent_space	2
43,57	graph	2
43,95	graph	2
43,104	graph	2
43,1	latent_space	3
43,175	latent_space	2
40,57	graph	1
40,45	latent_space	2
40,37	latent_space	3
41,57	graph	1
41,21	graph	1
41,66	graph	1
41,67	graph	1
1,120	graph	3
1,57	graph	2
1,27	graph	2
1,175	latent_space	2
1,43	latent_space	0
1,72	latent_space	2
5,10	graph	3
5,154	graph	2
5,57	graph	3
5,53	graph	2
5,135	graph	2
5,176	graph	3
5,162	graph	3
9,148	graph	1
9,19	latent_space	0
9,56	latent_space	2
9,87	latent_space	2
146,150	graph	0
146,49	graph	0
146,30	graph	0
146,75	graph	3
146,133	graph	0
146,3	graph	0
146,130	graph	0
146,66	graph	0
146,83	latent_space	0
147,151	graph	1
147,158	graph	1
147,57	graph	1
147,21	graph	1
147,154	latent_space	0
147,148	latent_space	0
147,53	latent_space	0
147,135	latent_space	1
147,164	latent_space	0
147,104	latent_space	0
144,57	graph	1
144,66	graph	1
145,176	graph	1
145,57	graph	1
145,68	latent_space	1
145,46	latent_space	0
145,42	latent_space	1
145,50	latent_space	0
145,105	latent_space	0
142,10	graph	1
143,78	graph	1
143,117	latent_space	3
140,149	graph	2
140,67	graph	2
141,57	graph	1
141,100	latent_space	1
148,9	graph	2
148,57	graph	1
148,149	graph	1
148,67	graph	1
148,147	latent_space	3
148,154	latent_space	1
148,53	latent_space	3
148,135	latent_space	1
148,164	latent_space	3
148,104	latent_space	2
149,165	graph	2
149,148	graph	2
149,140	graph	1
149,6	graph	1
149,118	latent_space	3
77,57	graph	2
77,175	graph	3
77,125	graph	3
76,57	graph	1
76,59	latent_space	1
76,71	latent_space	2
76,98	latent_space	0
76,55	latent_space	1
76,182	latent_space	1
76,114	latent_space	1
76,113	latent_space	0
76,127	latent_space	1
76,170	latent_space	3
76,163	latent_space	0
75,146	graph	0
75,25	graph	1
75,2	graph	1
75,66	graph	0
74,57	graph	1
74,27	graph	1
74,26	latent_space	1
74,18	latent_space	3
74,31	latent_space	3
74,29	latent_space	0
74,7	latent_space	0
74,95	latent_space	3
73,10	graph	1
72,121	graph	3
72,57	graph	2
72,172	graph	2
72,1	latent_space	1
72,175	latent_space	1
71,57	graph	1
71,59	latent_space	1
71,76	latent_space	1
71,98	latent_space	0
71,124	latent_space	0
71,113	latent_space	1
71,127	latent_space	1
71,90	latent_space	0
71,163	latent_space	0
71,170	latent_space	1
70,96	graph	0
79,104	graph	2
79,35	graph	2
78,26	graph	2
78,143	graph	2
67,13	graph	3
67,140	graph	1
67,49	graph	0
67,30	graph	0
67,148	graph	2
67,41	graph	2
67,181	graph	1
67,89	graph	1
67,165	graph	2
