node1,node2	space	relation_type
10,73	latent_space	2
129,56	graph	0
129,127	graph	2
129,171	graph	0
129,18	latent_space	2
129,21	latent_space	2
129,79	latent_space	0
94,56	graph	0
94,11	graph	2
94,99	graph	2
94,139	latent_space	0
94,144	latent_space	2
94,170	latent_space	3
62,56	graph	0
62,127	graph	0
62,84	graph	0
62,23	latent_space	2
62,144	latent_space	1
62,104	latent_space	2
62,48	latent_space	3
74,56	graph	0
74,22	graph	0
74,48	graph	2
74,79	latent_space	2
131,56	graph	0
131,138	graph	0
131,66	graph	1
131,168	graph	0
131,100	graph	0
131,173	graph	1
131,84	graph	0
131,72	latent_space	1
131,8	latent_space	1
26,56	graph	0
26,127	latent_space	3
26,30	latent_space	3
26,103	latent_space	1
70,147	graph	2
70,23	latent_space	0
70,163	latent_space	3
70,48	latent_space	1
70,177	latent_space	1
70,91	latent_space	2
70,78	latent_space	3
114,49	graph	1
114,111	latent_space	2
159,56	graph	0
159,150	graph	0
159,59	graph	2
159,44	graph	2
159,148	graph	2
159,30	graph	2
159,157	latent_space	3
64,82	graph	1
64,56	graph	1
64,133	graph	3
64,63	latent_space	0
64,147	latent_space	2
9,106	graph	3
9,56	graph	0
9,100	latent_space	3
9,148	latent_space	3
9,90	latent_space	2
9,85	latent_space	2
119,58	graph	3
119,56	graph	0
119,28	latent_space	2
119,2	latent_space	0
119,31	latent_space	2
119,25	latent_space	0
119,27	latent_space	3
45,108	graph	1
45,166	latent_space	0
45,58	latent_space	1
45,43	latent_space	1
45,116	latent_space	0
134,56	graph	1
134,113	latent_space	1
134,63	latent_space	3
136,56	graph	0
136,87	latent_space	0
150,50	graph	3
150,159	graph	3
150,56	graph	1
150,180	latent_space	2
150,175	latent_space	1
128,56	graph	0
128,160	latent_space	1
128,54	latent_space	0
128,79	latent_space	3
169,56	graph	0
169,158	latent_space	1
169,156	latent_space	2
169,43	latent_space	0
169,91	latent_space	1
37,56	graph	0
37,83	graph	1
37,33	latent_space	0
37,116	latent_space	3
37,93	latent_space	0
37,137	latent_space	3
37,34	latent_space	1
4,146	graph	3
4,164	graph	0
4,66	graph	1
4,115	latent_space	1
4,181	latent_space	3
165,15	graph	2
165,56	graph	0
165,57	graph	2
165,75	latent_space	2
165,178	latent_space	3
78,146	graph	1
78,34	graph	0
78,65	latent_space	3
78,158	latent_space	2
78,163	latent_space	3
78,177	latent_space	1
78,70	latent_space	0
78,91	latent_space	2
80,28	graph	2
80,56	graph	0
80,176	graph	1
80,66	graph	1
80,1	graph	1
80,20	latent_space	1
80,73	latent_space	3
80,103	latent_space	0
149,56	graph	0
149,96	latent_space	3
149,122	latent_space	3
83,37	graph	2
83,140	graph	3
83,39	graph	0
83,18	latent_space	1
83,21	latent_space	1
83,172	latent_space	2
83,106	latent_space	0
83,12	latent_space	0
13,58	graph	2
13,15	latent_space	0
13,160	latent_space	3
13,54	latent_space	2
69,56	graph	0
69,142	latent_space	0
69,99	latent_space	3
44,159	graph	1
44,56	graph	0
44,146	latent_space	2
156,177	graph	1
156,120	graph	1
156,169	latent_space	1
156,43	latent_space	0
160,116	graph	2
160,13	latent_space	0
160,79	latent_space	3
160,128	latent_space	2
160,54	latent_space	2
160,181	latent_space	1
57,65	graph	3
57,56	graph	0
57,170	graph	3
57,67	graph	1
57,110	graph	1
57,22	graph	1
57,15	graph	1
57,165	graph	1
57,40	latent_space	1
57,144	latent_space	3
57,19	latent_space	2
57,73	latent_space	0
12,56	graph	0
12,46	latent_space	0
12,21	latent_space	1
12,106	latent_space	2
12,83	latent_space	3
100,131	graph	3
100,32	latent_space	1
100,9	latent_space	0
100,85	latent_space	0
100,148	latent_space	1
100,143	latent_space	3
100,90	latent_space	2
14,7	graph	2
14,82	latent_space	3
14,178	latent_space	0
91,56	graph	0
91,158	latent_space	3
91,23	latent_space	0
91,169	latent_space	2
91,43	latent_space	2
91,70	latent_space	1
91,78	latent_space	1
157,95	graph	2
157,159	latent_space	0
36,21	graph	3
36,60	graph	1
36,20	latent_space	2
36,22	latent_space	3
36,84	latent_space	2
170,56	graph	0
170,57	graph	0
170,172	latent_space	3
170,94	latent_space	0
170,106	latent_space	1
170,48	latent_space	2
170,177	latent_space	3
49,114	graph	2
49,56	graph	0
49,95	latent_space	2
49,146	latent_space	0
66,180	graph	2
66,80	graph	2
66,95	graph	3
66,102	graph	2
66,86	graph	2
66,171	graph	2
66,151	graph	2
66,41	graph	2
66,162	graph	2
66,4	graph	2
66,131	graph	2
66,73	graph	2
66,34	graph	2
41,56	graph	1
41,118	graph	3
41,66	graph	1
41,104	graph	3
41,84	graph	3
40,24	graph	3
40,10	latent_space	0
40,138	latent_space	1
40,57	latent_space	2
40,73	latent_space	0
167,25	graph	2
167,177	graph	3
167,56	graph	0
167,122	graph	1
167,102	latent_space	0
167,143	latent_space	1
167,103	latent_space	3
181,56	graph	0
181,4	latent_space	0
181,160	latent_space	2
181,115	latent_space	0
98,56	graph	0
98,130	latent_space	1
98,148	latent_space	2
98,77	latent_space	0
98,32	latent_space	2
103,56	graph	0
103,80	latent_space	3
103,26	latent_space	2
103,167	latent_space	0
103,143	latent_space	1
52,56	graph	1
52,5	latent_space	0
144,105	graph	2
144,82	graph	1
144,56	graph	0
144,94	latent_space	1
144,62	latent_space	2
144,57	latent_space	0
118,56	graph	0
118,41	graph	0
118,38	latent_space	1
118,107	latent_space	2
115,20	graph	2
115,4	latent_space	2
115,181	latent_space	3
3,56	graph	1
3,147	latent_space	0
107,108	graph	0
107,118	latent_space	1
67,57	graph	2
67,168	latent_space	3
67,145	latent_space	2
67,6	latent_space	0
67,171	latent_space	1
168,131	graph	3
168,145	graph	0
168,17	latent_space	1
168,171	latent_space	0
168,67	latent_space	0
173,145	graph	2
173,96	graph	0
173,8	graph	2
173,55	graph	3
173,131	graph	2
173,175	graph	0
173,84	graph	2
173,88	latent_space	3
173,122	latent_space	0
21,56	graph	0
21,60	graph	0
21,36	graph	0
21,12	latent_space	2
21,18	latent_space	3
21,129	latent_space	1
21,83	latent_space	2
11,108	graph	1
11,94	graph	1
11,56	graph	0
11,142	latent_space	3
39,140	graph	3
39,56	graph	1
39,83	graph	3
39,42	latent_space	2
102,88	graph	1
102,58	graph	3
102,66	graph	1
102,167	latent_space	3
102,90	latent_space	1
102,179	latent_space	2
16,20	graph	3
16,56	graph	1
16,60	graph	1
16,123	graph	1
16,85	graph	3
16,59	graph	3
16,133	graph	3
16,15	graph	3
16,126	graph	3
182,29	graph	3
182,125	latent_space	1
164,146	graph	3
164,4	graph	3
164,6	latent_space	1
164,145	latent_space	3
164,53	latent_space	0
164,161	latent_space	1
164,126	latent_space	2
117,146	graph	1
117,56	graph	1
117,111	latent_space	0
22,74	graph	3
22,15	graph	1
22,56	graph	0
22,57	graph	2
22,20	latent_space	2
22,138	latent_space	3
22,36	latent_space	0
22,10	latent_space	2
22,1	latent_space	1
126,29	graph	1
126,18	graph	3
126,16	graph	0
126,130	latent_space	0
126,53	latent_space	1
126,164	latent_space	1
126,161	latent_space	1
75,116	graph	2
75,56	graph	0
75,165	latent_space	1
75,178	latent_space	3
125,56	graph	2
125,54	graph	3
125,182	latent_space	2
125,35	latent_space	3
138,131	graph	3
138,0	latent_space	3
138,10	latent_space	2
138,22	latent_space	0
138,40	latent_space	2
138,108	latent_space	1
121,0	graph	2
79,82	graph	1
79,56	graph	0
79,99	graph	2
79,74	latent_space	1
79,128	latent_space	0
79,129	latent_space	3
79,160	latent_space	0
148,146	graph	3
148,159	graph	1
148,32	latent_space	1
148,9	latent_space	0
148,85	latent_space	0
148,100	latent_space	2
148,98	latent_space	1
71,53	graph	1
87,116	graph	2
87,56	graph	0
87,136	latent_space	3
48,74	graph	1
48,141	graph	0
48,62	latent_space	0
48,70	latent_space	2
48,170	latent_space	1
154,56	graph	0
154,82	latent_space	0
176,80	graph	2
176,35	latent_space	0
171,113	graph	2
171,56	graph	0
171,6	graph	2
171,127	graph	2
171,66	graph	1
171,129	graph	3
171,84	graph	2
171,168	latent_space	3
171,6	latent_space	2
171,67	latent_space	2
139,18	graph	3
139,56	graph	0
139,94	latent_space	3
139,0	latent_space	1
76,95	graph	3
76,116	graph	3
76,151	latent_space	0
120,140	graph	3
120,156	graph	2
28,146	graph	3
28,80	graph	1
28,119	latent_space	1
28,31	latent_space	3
28,109	latent_space	0
28,25	latent_space	1
28,27	latent_space	3
56,127	graph	3
56,110	graph	3
56,61	graph	3
56,147	graph	2
56,55	graph	3
56,104	graph	3
56,155	graph	3
56,77	graph	3
56,93	graph	3
56,142	graph	3
56,85	graph	3
56,19	graph	3
56,143	graph	3
56,34	graph	3
56,97	graph	3
56,124	graph	3
56,178	graph	3
56,89	graph	3
56,23	graph	3
56,129	graph	3
56,94	graph	3
56,62	graph	3
56,74	graph	3
56,131	graph	3
56,26	graph	3
56,159	graph	3
56,64	graph	2
56,9	graph	3
56,119	graph	3
56,134	graph	2
56,136	graph	3
56,150	graph	2
56,128	graph	3
56,169	graph	3
56,37	graph	3
56,165	graph	3
56,80	graph	3
56,149	graph	3
56,69	graph	3
56,44	graph	3
56,57	graph	3
56,12	graph	3
56,91	graph	3
56,170	graph	3
56,49	graph	3
56,41	graph	2
56,167	graph	3
56,181	graph	3
56,98	graph	3
56,103	graph	3
56,52	graph	2
56,144	graph	3
56,118	graph	3
56,3	graph	2
56,21	graph	3
56,11	graph	3
56,39	graph	2
56,16	graph	2
56,117	graph	2
56,22	graph	3
56,75	graph	3
56,125	graph	1
56,79	graph	3
56,87	graph	3
56,154	graph	3
56,171	graph	3
56,139	graph	3
56,31	graph	3
56,47	graph	3
56,172	graph	3
56,54	graph	3
56,5	graph	2
56,24	graph	3
56,43	graph	3
56,27	graph	3
56,32	graph	3
56,81	graph	3
56,17	graph	3
56,166	graph	3
56,65	graph	3
56,33	graph	3
56,137	graph	3
56,132	graph	3
56,68	graph	3
56,109	graph	2
56,90	graph	3
56,135	graph	2
56,179	graph	3
56,153	graph	3
56,146	graph	3
56,53	graph	3
56,35	graph	1
56,30	graph	3
56,46	graph	3
56,38	graph	3
56,116	graph	3
56,63	graph	2
56,82	graph	3
56,59	graph	3
56,161	graph	3
56,29	graph	3
56,6	graph	3
56,112	graph	3
56,84	graph	3
31,56	graph	0
31,127	graph	1
31,84	graph	1
31,28	latent_space	0
31,119	latent_space	1
31,27	latent_space	1
0,58	graph	2
0,121	graph	1
0,139	latent_space	2
0,138	latent_space	0
163,58	graph	0
163,65	latent_space	1
163,158	latent_space	2
163,24	latent_space	3
163,70	latent_space	0
163,78	latent_space	0
47,180	graph	0
47,56	graph	0
47,84	graph	2
172,113	graph	0
172,56	graph	0
172,155	latent_space	3
172,83	latent_space	1
172,170	latent_space	0
172,106	latent_space	1
172,133	latent_space	3
172,177	latent_space	2
54,125	graph	0
54,56	graph	0
54,128	latent_space	3
54,15	latent_space	0
54,160	latent_space	1
54,13	latent_space	1
8,173	graph	1
8,2	graph	0
8,131	latent_space	2
8,72	latent_space	1
5,101	graph	3
5,20	graph	3
5,56	graph	1
5,52	latent_space	3
24,40	graph	0
24,130	graph	0
24,56	graph	0
24,65	latent_space	1
24,7	latent_space	1
24,163	latent_space	0
140,90	graph	0
140,83	graph	0
140,39	graph	0
140,120	graph	0
50,34	graph	0
50,68	graph	0
50,150	graph	0
43,56	graph	0
43,45	latent_space	2
43,58	latent_space	0
43,166	latent_space	0
43,169	latent_space	3
43,156	latent_space	3
43,91	latent_space	1
27,56	graph	0
27,28	latent_space	0
27,33	latent_space	3
27,31	latent_space	2
27,119	latent_space	0
180,47	graph	3
180,66	graph	1
180,84	graph	3
180,150	latent_space	1
113,172	graph	3
113,171	graph	1
113,134	latent_space	2
113,141	latent_space	0
32,56	graph	0
32,77	latent_space	0
32,148	latent_space	2
32,143	latent_space	3
32,100	latent_space	2
32,84	latent_space	3
32,98	latent_space	1
60,21	graph	3
60,16	graph	2
60,36	graph	2
60,123	latent_space	0
60,61	latent_space	0
81,58	graph	0
81,56	graph	0
17,29	graph	0
17,56	graph	0
17,168	latent_space	2
58,88	graph	1
58,63	graph	0
58,13	graph	1
58,102	graph	0
58,119	graph	0
58,81	graph	3
58,0	graph	1
58,163	graph	3
58,23	latent_space	1
58,45	latent_space	2
58,166	latent_space	2
58,34	latent_space	0
58,104	latent_space	0
58,43	latent_space	3
145,168	graph	3
145,173	graph	1
145,161	latent_space	0
145,164	latent_space	0
145,6	latent_space	0
145,67	latent_space	1
166,56	graph	0
166,116	latent_space	0
166,137	latent_space	0
166,45	latent_space	3
166,58	latent_space	1
166,43	latent_space	3
133,82	graph	1
133,16	graph	0
133,178	graph	1
133,64	graph	0
133,65	latent_space	2
133,155	latent_space	1
133,7	latent_space	2
133,172	latent_space	0
133,177	latent_space	0
105,144	graph	1
105,104	latent_space	3
105,19	latent_space	1
105,127	latent_space	0
105,152	latent_space	2
111,85	graph	1
111,114	latent_space	1
111,117	latent_space	3
15,65	graph	2
15,92	graph	3
15,20	graph	2
15,174	graph	2
15,16	graph	0
15,57	graph	2
15,22	graph	2
15,165	graph	1
15,108	latent_space	2
15,13	latent_space	3
15,54	latent_space	3
65,15	graph	1
65,56	graph	0
65,57	graph	0
65,7	latent_space	3
65,163	latent_space	2
65,133	latent_space	1
65,24	latent_space	2
65,177	latent_space	1
65,78	latent_space	0
33,56	graph	0
33,37	latent_space	3
33,152	latent_space	1
33,93	latent_space	2
33,27	latent_space	0
20,5	graph	0
20,115	graph	1
20,16	graph	0
20,15	graph	1
20,80	latent_space	2
20,36	latent_space	1
20,10	latent_space	3
20,22	latent_space	1
20,84	latent_space	0
7,34	graph	0
7,14	graph	1
7,65	latent_space	0
7,24	latent_space	2
7,177	latent_space	0
7,133	latent_space	1
137,56	graph	0
137,166	latent_space	3
137,34	latent_space	1
137,37	latent_space	0
137,116	latent_space	3
174,15	graph	1
123,16	graph	2
123,61	latent_space	2
123,60	latent_space	3
132,56	graph	0
132,99	graph	3
68,50	graph	3
68,56	graph	0
68,25	latent_space	3
68,101	latent_space	1
68,2	latent_space	3
68,153	latent_space	1
109,56	graph	1
109,28	latent_space	3
109,25	latent_space	1
109,2	latent_space	1
96,173	graph	3
96,149	latent_space	0
96,122	latent_space	3
152,151	graph	2
152,105	latent_space	1
152,33	latent_space	2
152,127	latent_space	0
152,34	latent_space	3
177,167	graph	0
177,156	graph	2
177,84	graph	0
177,65	latent_space	2
177,155	latent_space	1
177,7	latent_space	3
177,170	latent_space	0
177,172	latent_space	1
177,133	latent_space	3
177,70	latent_space	2
177,78	latent_space	2
90,140	graph	3
90,56	graph	0
90,100	latent_space	1
90,102	latent_space	2
90,85	latent_space	0
90,9	latent_space	1
135,56	graph	1
175,173	graph	3
175,150	latent_space	2
2,8	graph	3
2,153	latent_space	1
2,119	latent_space	3
2,101	latent_space	0
2,68	latent_space	0
2,109	latent_space	2
2,25	latent_space	3
179,56	graph	0
179,102	latent_space	1
179,101	latent_space	3
153,56	graph	0
153,127	graph	3
153,84	graph	1
153,101	latent_space	0
153,2	latent_space	2
153,68	latent_space	2
146,28	graph	0
146,56	graph	0
146,164	graph	0
146,148	graph	0
146,117	graph	2
146,30	graph	0
146,4	graph	0
146,78	graph	2
146,44	latent_space	1
146,49	latent_space	3
53,56	graph	0
53,71	graph	2
53,130	latent_space	0
53,6	latent_space	3
53,164	latent_space	3
53,161	latent_space	3
53,126	latent_space	2
86,66	graph	1
86,162	latent_space	1
35,56	graph	2
35,176	latent_space	3
35,125	latent_space	0
30,146	graph	3
30,159	graph	1
30,56	graph	0
30,26	latent_space	0
30,127	latent_space	2
30,73	latent_space	1
46,95	graph	3
46,56	graph	0
46,12	latent_space	3
38,56	graph	0
38,118	latent_space	2
108,11	graph	2
108,45	graph	2
108,107	graph	3
108,10	graph	2
108,72	graph	3
108,15	latent_space	1
108,138	latent_space	2
108,1	latent_space	0
92,15	graph	0
116,75	graph	1
116,56	graph	0
116,141	graph	0
116,161	graph	1
116,160	graph	1
116,87	graph	1
116,51	graph	2
116,55	graph	1
116,76	graph	0
116,166	latent_space	3
116,37	latent_space	0
116,45	latent_space	3
116,137	latent_space	0
63,58	graph	3
63,56	graph	1
63,134	latent_space	0
63,64	latent_space	3
141,116	graph	3
141,48	graph	3
141,113	latent_space	3
82,56	graph	0
82,64	graph	2
82,144	graph	2
82,79	graph	2
82,133	graph	2
82,154	latent_space	3
82,14	latent_space	0
101,5	graph	0
101,179	latent_space	0
101,153	latent_space	3
101,2	latent_space	3
101,68	latent_space	2
59,16	graph	0
59,159	graph	1
59,56	graph	0
99,132	graph	0
99,94	graph	1
99,79	graph	1
99,69	latent_space	0
151,152	graph	1
151,89	graph	3
151,66	graph	1
151,76	latent_space	3
161,116	graph	2
161,56	graph	0
161,6	latent_space	3
161,145	latent_space	3
161,53	latent_space	0
161,164	latent_space	2
161,126	latent_space	2
106,9	graph	0
106,12	latent_space	1
106,172	latent_space	2
106,83	latent_space	3
106,170	latent_space	2
29,56	graph	0
29,182	graph	0
29,17	graph	3
29,162	graph	2
29,97	graph	2
29,126	graph	2
29,61	latent_space	1
95,157	graph	1
95,46	graph	0
95,76	graph	0
95,66	graph	0
95,49	latent_space	1
6,56	graph	0
6,171	graph	1
6,145	latent_space	3
6,53	latent_space	0
6,164	latent_space	2
6,67	latent_space	3
6,171	latent_space	1
6,161	latent_space	0
112,56	graph	0
25,167	graph	1
25,84	graph	1
25,28	latent_space	2
25,2	latent_space	0
25,119	latent_space	3
25,68	latent_space	0
25,109	latent_space	2
51,116	graph	1
72,108	graph	0
72,131	latent_space	2
72,8	latent_space	2
84,180	graph	0
84,56	graph	0
84,153	graph	2
84,23	graph	3
84,31	graph	2
84,127	graph	2
84,177	graph	3
84,47	graph	1
84,171	graph	1
84,61	graph	1
84,25	graph	2
84,62	graph	3
84,131	graph	3
84,41	graph	0
84,147	graph	2
84,34	graph	2
84,173	graph	1
84,143	latent_space	2
84,20	latent_space	3
84,32	latent_space	0
84,36	latent_space	1
