node1,node2	space	relation_type
84,106	latent_space	2
24,42	graph	1
24,111	graph	1
24,31	graph	1
24,36	latent_space	1
170,127	graph	3
170,36	latent_space	3
146,69	graph	3
146,78	graph	3
146,94	latent_space	3
146,9	latent_space	3
129,110	graph	3
129,49	graph	3
129,9	latent_space	3
129,100	latent_space	3
115,42	graph	1
115,36	latent_space	1
119,23	graph	3
119,36	latent_space	1
87,42	graph	2
87,75	latent_space	0
87,110	latent_space	2
87,27	latent_space	0
87,109	latent_space	0
87,81	latent_space	2
87,106	latent_space	2
67,42	graph	3
67,94	latent_space	1
76,42	graph	3
76,17	graph	3
76,94	latent_space	3
14,42	graph	1
14,35	latent_space	1
77,124	graph	2
77,144	graph	0
77,66	graph	0
77,105	graph	1
77,177	graph	0
77,75	latent_space	0
77,110	latent_space	2
77,27	latent_space	0
77,109	latent_space	0
77,81	latent_space	2
77,106	latent_space	2
78,25	graph	0
78,95	graph	1
78,55	graph	1
78,152	graph	0
78,91	graph	1
78,146	graph	0
78,35	latent_space	1
133,42	graph	3
133,71	graph	1
133,94	latent_space	3
92,89	graph	1
92,57	latent_space	2
92,75	latent_space	0
92,110	latent_space	2
92,27	latent_space	0
92,109	latent_space	0
92,81	latent_space	2
92,106	latent_space	2
181,42	graph	3
181,94	latent_space	3
74,10	graph	0
74,17	latent_space	1
74,35	latent_space	0
74,57	latent_space	0
74,19	latent_space	0
65,8	graph	2
65,9	latent_space	2
65,100	latent_space	2
159,108	graph	2
159,42	graph	3
159,84	graph	3
60,42	graph	3
60,167	graph	0
60,149	graph	0
60,57	latent_space	2
60,75	latent_space	0
60,110	latent_space	2
60,27	latent_space	0
60,109	latent_space	0
60,81	latent_space	2
60,106	latent_space	2
72,42	graph	2
72,25	graph	0
72,176	graph	0
72,54	graph	0
72,4	graph	0
72,57	latent_space	2
72,75	latent_space	0
72,110	latent_space	2
72,27	latent_space	0
72,109	latent_space	0
72,81	latent_space	2
72,106	latent_space	2
33,42	graph	1
33,147	graph	0
33,93	graph	0
33,178	graph	0
33,57	latent_space	0
33,75	latent_space	0
33,110	latent_space	0
33,17	latent_space	0
33,81	latent_space	0
33,106	latent_space	0
165,42	graph	3
167,42	graph	3
167,149	graph	2
167,60	graph	3
167,148	graph	2
167,38	latent_space	3
45,42	graph	0
45,173	graph	2
45,178	graph	0
45,41	graph	2
45,57	latent_space	2
45,75	latent_space	0
45,110	latent_space	2
45,27	latent_space	0
45,109	latent_space	0
45,81	latent_space	2
45,106	latent_space	2
86,42	graph	3
86,38	latent_space	2
141,42	graph	3
141,169	graph	3
141,75	graph	3
141,94	latent_space	3
0,42	graph	3
0,38	latent_space	2
125,31	graph	1
125,20	graph	3
125,89	graph	1
125,36	latent_space	1
81,42	graph	1
81,155	graph	0
81,57	latent_space	2
81,106	latent_space	0
81,75	latent_space	1
154,71	graph	2
154,148	graph	3
154,9	latent_space	3
154,54	latent_space	3
154,100	latent_space	3
138,42	graph	1
138,10	graph	1
138,142	graph	1
138,104	graph	1
138,94	graph	1
138,131	graph	1
138,36	latent_space	1
136,42	graph	3
136,94	latent_space	1
136,36	latent_space	3
157,42	graph	3
157,160	graph	2
157,9	latent_space	2
157,100	latent_space	2
8,42	graph	3
8,4	graph	1
8,65	graph	1
8,94	latent_space	3
80,42	graph	3
80,57	latent_space	2
80,75	latent_space	0
80,110	latent_space	2
80,27	latent_space	0
80,109	latent_space	0
80,81	latent_space	2
80,106	latent_space	2
105,77	graph	2
105,75	latent_space	0
105,110	latent_space	2
105,27	latent_space	0
105,109	latent_space	0
105,81	latent_space	2
105,106	latent_space	2
111,30	graph	0
111,89	graph	0
111,123	graph	2
111,20	graph	2
111,24	graph	2
111,57	latent_space	2
111,75	latent_space	0
111,110	latent_space	2
111,27	latent_space	0
111,109	latent_space	0
111,81	latent_space	2
111,106	latent_space	2
123,31	graph	1
123,111	graph	1
123,102	graph	1
82,99	graph	1
82,15	graph	2
82,1	graph	0
82,148	graph	2
82,57	latent_space	2
82,75	latent_space	0
82,110	latent_space	2
82,27	latent_space	0
82,109	latent_space	0
82,81	latent_space	2
82,106	latent_space	2
18,42	graph	1
18,174	graph	0
18,106	graph	1
18,31	graph	1
18,35	latent_space	1
158,42	graph	3
158,38	latent_space	2
158,37	latent_space	2
21,42	graph	1
21,35	latent_space	1
11,42	graph	1
11,6	graph	0
11,35	latent_space	1
131,10	graph	1
131,142	graph	1
131,153	graph	3
131,104	graph	3
131,94	graph	3
131,138	graph	2
131,94	latent_space	3
132,6	graph	2
132,94	latent_space	3
132,9	latent_space	3
93,178	graph	1
93,33	graph	3
93,36	latent_space	3
48,42	graph	1
48,57	latent_space	2
48,75	latent_space	0
48,110	latent_space	2
48,27	latent_space	0
48,109	latent_space	0
48,81	latent_space	2
48,106	latent_space	2
95,42	graph	1
95,78	graph	2
95,57	latent_space	2
95,75	latent_space	0
95,110	latent_space	2
95,27	latent_space	0
95,109	latent_space	0
95,81	latent_space	2
95,106	latent_space	2
59,42	graph	1
59,57	latent_space	2
59,75	latent_space	0
59,110	latent_space	2
59,27	latent_space	0
59,109	latent_space	0
59,81	latent_space	2
59,106	latent_space	2
20,89	graph	1
20,110	graph	1
20,111	graph	1
20,47	graph	1
20,125	graph	0
20,121	graph	0
20,156	graph	0
20,49	graph	1
20,35	latent_space	1
101,120	graph	2
101,57	latent_space	2
101,75	latent_space	0
101,110	latent_space	2
101,27	latent_space	0
101,109	latent_space	0
101,81	latent_space	2
101,106	latent_space	2
169,42	graph	1
169,57	graph	0
169,39	graph	1
169,141	graph	0
169,17	latent_space	0
169,35	latent_space	0
169,57	latent_space	0
169,19	latent_space	0
83,42	graph	2
83,57	latent_space	2
83,75	latent_space	0
83,110	latent_space	2
83,27	latent_space	0
83,109	latent_space	0
83,81	latent_space	2
83,106	latent_space	2
135,162	graph	3
135,41	graph	3
135,36	latent_space	3
168,42	graph	1
168,35	latent_space	1
69,43	graph	2
69,146	graph	0
69,57	latent_space	2
69,75	latent_space	0
69,110	latent_space	2
69,27	latent_space	0
69,109	latent_space	0
69,81	latent_space	2
69,106	latent_space	2
130,42	graph	3
130,9	latent_space	3
130,54	latent_space	3
130,100	latent_space	3
166,42	graph	3
85,42	graph	1
85,124	graph	2
85,71	graph	0
85,57	latent_space	2
85,75	latent_space	0
85,110	latent_space	2
85,27	latent_space	0
85,109	latent_space	0
85,81	latent_space	2
85,106	latent_space	2
6,42	graph	3
6,145	graph	1
6,132	graph	1
6,143	graph	1
6,11	graph	3
6,94	latent_space	3
17,76	graph	0
17,35	latent_space	0
17,57	latent_space	0
17,106	latent_space	1
5,42	graph	3
5,37	graph	3
5,9	latent_space	3
124,180	graph	0
124,10	graph	0
124,71	graph	1
124,77	graph	1
124,85	graph	1
171,42	graph	1
171,35	latent_space	1
144,42	graph	3
144,172	graph	3
144,52	graph	3
144,77	graph	3
144,94	latent_space	3
144,9	latent_space	3
107,25	graph	0
107,43	graph	2
107,55	graph	2
107,152	graph	0
107,40	graph	3
107,57	latent_space	2
107,75	latent_space	0
107,110	latent_space	2
107,27	latent_space	0
107,109	latent_space	0
107,81	latent_space	2
107,106	latent_space	2
120,71	graph	1
120,101	graph	1
120,36	latent_space	1
149,167	graph	1
149,61	graph	3
149,60	graph	3
149,94	latent_space	3
40,42	graph	0
40,4	graph	0
40,107	graph	0
40,109	graph	0
40,57	latent_space	2
40,75	latent_space	0
40,110	latent_space	2
40,27	latent_space	0
40,109	latent_space	0
40,81	latent_space	2
40,106	latent_space	2
79,147	graph	0
79,57	latent_space	2
79,75	latent_space	0
79,110	latent_space	2
79,27	latent_space	0
79,109	latent_space	0
79,81	latent_space	2
79,106	latent_space	2
7,110	graph	3
7,121	graph	3
7,94	latent_space	3
13,155	graph	0
13,75	latent_space	0
13,110	latent_space	2
13,27	latent_space	0
13,109	latent_space	0
13,81	latent_space	2
13,106	latent_space	2
164,38	graph	1
164,36	latent_space	1
126,147	graph	0
126,36	latent_space	1
128,42	graph	3
128,9	latent_space	3
128,100	latent_space	3
58,42	graph	3
58,38	latent_space	3
106,114	graph	2
106,18	graph	2
106,156	graph	0
106,43	graph	1
106,37	graph	1
106,57	latent_space	2
2,42	graph	3
2,38	latent_space	3
97,42	graph	2
97,57	latent_space	2
97,75	latent_space	0
97,110	latent_space	2
97,27	latent_space	0
97,109	latent_space	0
97,81	latent_space	2
97,106	latent_space	2
155,42	graph	3
155,13	graph	3
155,118	graph	2
155,108	graph	3
155,81	graph	3
155,94	latent_space	3
155,9	latent_space	3
25,30	graph	2
25,107	graph	3
25,72	graph	3
25,55	graph	3
25,152	graph	1
25,78	graph	3
25,4	graph	1
25,177	graph	1
25,94	latent_space	3
41,91	graph	2
41,135	graph	0
41,45	graph	1
41,57	latent_space	2
41,75	latent_space	0
41,110	latent_space	2
41,27	latent_space	0
41,109	latent_space	0
41,81	latent_space	2
41,106	latent_space	2
176,72	graph	3
176,9	latent_space	3
176,100	latent_space	3
147,28	graph	1
147,178	graph	1
147,126	graph	3
147,33	graph	3
147,79	graph	3
147,36	latent_space	3
54,72	graph	3
54,9	latent_space	3
104,10	graph	0
104,153	graph	2
104,94	graph	0
104,138	graph	2
104,131	graph	0
104,57	latent_space	2
104,75	latent_space	0
104,110	latent_space	2
104,27	latent_space	0
104,109	latent_space	0
104,81	latent_space	2
104,106	latent_space	2
39,169	graph	2
39,27	latent_space	2
39,109	latent_space	2
3,42	graph	3
3,163	graph	2
3,38	latent_space	3
1,82	graph	3
1,99	graph	3
1,90	graph	3
1,148	graph	2
1,38	latent_space	3
42,112	graph	0
42,66	graph	0
42,46	graph	1
42,139	graph	2
42,73	graph	2
42,161	graph	0
42,175	graph	2
42,9	graph	0
42,96	graph	0
42,68	graph	2
42,24	graph	2
42,115	graph	2
42,87	graph	1
42,67	graph	0
42,76	graph	0
42,14	graph	2
42,133	graph	0
42,181	graph	0
42,60	graph	0
42,86	graph	0
42,72	graph	1
42,33	graph	2
42,165	graph	0
42,167	graph	0
42,45	graph	3
42,141	graph	0
42,159	graph	0
42,0	graph	0
42,81	graph	2
42,138	graph	2
42,157	graph	0
42,136	graph	0
42,8	graph	0
42,80	graph	0
42,18	graph	2
42,158	graph	0
42,21	graph	2
42,11	graph	2
42,48	graph	2
42,95	graph	2
42,59	graph	2
42,169	graph	2
42,83	graph	1
42,168	graph	2
42,130	graph	0
42,166	graph	0
42,85	graph	2
42,6	graph	0
42,5	graph	0
42,171	graph	2
42,144	graph	0
42,40	graph	3
42,128	graph	0
42,58	graph	0
42,2	graph	0
42,97	graph	1
42,155	graph	0
42,3	graph	0
42,75	graph	0
42,150	graph	0
42,23	graph	2
42,50	graph	3
42,151	graph	0
42,26	graph	0
42,16	graph	2
42,179	graph	0
42,36	graph	0
42,62	graph	0
42,178	graph	0
42,71	graph	0
42,103	graph	0
42,12	graph	2
42,109	graph	0
42,49	graph	2
42,145	graph	0
42,22	graph	2
42,122	graph	2
42,30	graph	0
42,116	graph	2
42,70	graph	0
42,19	graph	2
42,52	graph	1
42,64	graph	0
42,156	graph	0
42,56	graph	1
42,29	graph	0
42,143	graph	0
42,98	graph	0
42,137	graph	0
42,61	graph	3
42,27	graph	0
42,63	graph	2
42,113	graph	0
42,148	graph	2
42,57	latent_space	2
42,75	latent_space	0
42,110	latent_space	2
42,27	latent_space	0
42,109	latent_space	0
42,81	latent_space	2
42,106	latent_space	2
15,140	graph	2
15,82	graph	1
15,17	latent_space	1
15,35	latent_space	0
15,57	latent_space	0
15,19	latent_space	0
75,42	graph	3
75,141	graph	0
75,57	latent_space	2
75,27	latent_space	0
75,106	latent_space	2
90,1	graph	0
90,17	latent_space	0
90,57	latent_space	0
90,19	latent_space	0
90,106	latent_space	0
150,42	graph	3
150,9	latent_space	3
150,54	latent_space	3
150,100	latent_space	3
23,42	graph	1
23,88	graph	3
23,119	graph	0
23,36	latent_space	1
50,42	graph	0
50,57	latent_space	2
50,75	latent_space	0
50,110	latent_space	2
50,27	latent_space	0
50,109	latent_space	0
50,81	latent_space	2
50,106	latent_space	2
108,159	graph	1
108,155	graph	0
108,94	latent_space	3
108,9	latent_space	3
151,42	graph	3
151,43	graph	3
151,9	latent_space	3
151,100	latent_space	3
26,42	graph	3
26,94	latent_space	3
174,139	graph	3
174,94	graph	0
174,34	graph	1
174,18	graph	3
174,35	latent_space	1
117,139	graph	3
117,36	latent_space	1
16,42	graph	1
16,102	graph	1
16,35	latent_space	1
179,42	graph	3
179,9	latent_space	2
36,42	graph	3
173,45	graph	1
173,35	latent_space	1
142,180	graph	2
142,10	graph	2
142,52	graph	3
142,138	graph	2
142,131	graph	2
142,94	latent_space	3
142,9	latent_space	3
44,172	graph	2
44,57	latent_space	2
44,75	latent_space	0
44,110	latent_space	2
44,27	latent_space	0
44,109	latent_space	0
44,81	latent_space	2
44,106	latent_space	2
127,31	graph	1
127,170	graph	0
4,25	graph	2
4,72	graph	3
4,55	graph	3
4,152	graph	1
4,156	graph	2
4,40	graph	3
4,8	graph	2
4,9	latent_space	3
62,42	graph	3
62,57	latent_space	2
62,75	latent_space	0
62,110	latent_space	2
62,27	latent_space	0
62,109	latent_space	0
62,81	latent_space	2
62,106	latent_space	2
114,106	graph	1
114,36	latent_space	1
37,61	graph	3
37,106	graph	2
37,32	graph	3
37,5	graph	0
51,52	graph	1
51,10	graph	1
51,36	latent_space	1
28,147	graph	2
28,36	latent_space	3
10,51	graph	2
10,124	graph	3
10,142	graph	1
10,74	graph	3
10,52	graph	3
10,104	graph	3
10,138	graph	2
10,131	graph	2
10,94	latent_space	3
10,9	latent_space	3
178,42	graph	3
178,116	graph	2
178,93	graph	2
178,33	graph	3
178,45	graph	3
178,147	graph	2
178,148	graph	3
178,9	latent_space	3
178,54	latent_space	2
178,100	latent_space	3
71,42	graph	3
71,124	graph	2
71,180	graph	2
71,35	graph	3
71,120	graph	2
71,85	graph	3
71,133	graph	2
71,154	graph	1
71,94	latent_space	3
71,9	latent_space	3
103,42	graph	3
103,134	graph	0
103,57	latent_space	2
103,75	latent_space	0
103,110	latent_space	2
103,27	latent_space	0
103,109	latent_space	0
103,81	latent_space	2
103,106	latent_space	2
12,42	graph	1
12,35	latent_space	1
121,20	graph	3
121,7	graph	0
121,89	graph	1
121,36	latent_space	1
109,42	graph	3
109,40	graph	3
109,57	latent_space	2
109,27	latent_space	0
109,106	latent_space	2
49,42	graph	1
49,89	graph	1
49,31	graph	1
49,20	graph	2
49,129	graph	0
49,57	latent_space	2
49,75	latent_space	0
49,110	latent_space	2
49,27	latent_space	0
49,109	latent_space	0
49,81	latent_space	2
49,106	latent_space	2
99,82	graph	2
99,1	graph	0
99,148	graph	2
99,75	latent_space	0
99,110	latent_space	2
99,27	latent_space	0
99,109	latent_space	0
99,81	latent_space	2
99,106	latent_space	2
145,42	graph	3
145,6	graph	2
145,143	graph	2
145,9	latent_space	2
145,100	latent_space	2
172,144	graph	0
172,44	graph	1
172,35	latent_space	1
53,116	graph	2
53,94	latent_space	3
22,42	graph	1
22,52	graph	1
22,35	latent_space	1
43,151	graph	0
43,106	graph	2
43,107	graph	1
43,69	graph	1
43,57	latent_space	2
43,75	latent_space	0
43,110	latent_space	2
43,27	latent_space	0
43,109	latent_space	0
43,81	latent_space	2
43,106	latent_space	2
122,42	graph	1
122,63	graph	1
122,100	graph	1
30,42	graph	3
30,111	graph	3
30,25	graph	1
30,36	latent_space	3
116,42	graph	1
116,91	graph	3
116,53	graph	1
116,178	graph	1
116,36	latent_space	1
70,42	graph	3
70,9	latent_space	2
19,42	graph	1
19,89	graph	1
19,35	latent_space	0
19,57	latent_space	1
34,31	graph	1
34,174	graph	2
34,57	latent_space	2
34,75	latent_space	0
34,110	latent_space	2
34,27	latent_space	0
34,109	latent_space	0
34,81	latent_space	2
34,106	latent_space	2
110,89	graph	1
110,7	graph	0
110,20	graph	2
110,129	graph	0
110,81	latent_space	0
110,57	latent_space	2
110,106	latent_space	0
110,75	latent_space	0
118,155	graph	1
118,36	latent_space	1
52,42	graph	2
52,51	graph	2
52,144	graph	0
52,10	graph	0
52,142	graph	0
52,22	graph	2
52,57	latent_space	2
52,75	latent_space	0
52,110	latent_space	2
52,27	latent_space	0
52,109	latent_space	0
52,81	latent_space	2
52,106	latent_space	2
160,157	graph	1
88,23	graph	0
156,42	graph	3
156,89	graph	3
156,20	graph	3
156,4	graph	1
156,106	graph	3
156,94	latent_space	3
56,42	graph	2
56,148	graph	2
56,57	latent_space	2
56,75	latent_space	0
56,110	latent_space	2
56,27	latent_space	0
56,109	latent_space	0
56,81	latent_space	2
56,106	latent_space	2
29,42	graph	3
29,36	latent_space	3
63,42	graph	1
63,100	graph	0
63,122	graph	2
63,57	latent_space	2
63,75	latent_space	0
63,110	latent_space	2
63,27	latent_space	0
63,109	latent_space	0
63,81	latent_space	2
63,106	latent_space	2
57,182	graph	0
57,169	graph	3
57,35	latent_space	2
180,71	graph	1
180,124	graph	3
180,142	graph	1
180,94	latent_space	3
143,42	graph	3
143,145	graph	1
143,6	graph	2
143,9	latent_space	3
89,19	graph	2
89,66	graph	2
89,110	graph	2
89,111	graph	3
89,47	graph	2
89,125	graph	2
89,20	graph	2
89,121	graph	2
89,92	graph	2
89,156	graph	0
89,49	graph	2
89,57	latent_space	2
89,75	latent_space	0
89,110	latent_space	2
89,27	latent_space	0
89,109	latent_space	0
89,81	latent_space	2
89,106	latent_space	2
98,42	graph	3
98,57	latent_space	2
98,75	latent_space	0
98,110	latent_space	2
98,27	latent_space	0
98,109	latent_space	0
98,81	latent_space	2
98,106	latent_space	2
31,34	graph	2
31,66	graph	2
31,139	graph	2
31,123	graph	2
31,127	graph	2
31,125	graph	2
31,18	graph	2
31,24	graph	2
31,49	graph	2
31,57	latent_space	2
31,75	latent_space	0
31,110	latent_space	2
31,27	latent_space	0
31,109	latent_space	0
31,81	latent_space	2
31,106	latent_space	2
32,37	graph	0
32,57	latent_space	2
32,75	latent_space	0
32,110	latent_space	2
32,27	latent_space	0
32,109	latent_space	0
32,81	latent_space	2
32,106	latent_space	2
35,71	graph	0
153,104	graph	1
153,131	graph	0
153,17	latent_space	0
153,57	latent_space	0
153,19	latent_space	0
153,106	latent_space	0
137,42	graph	3
137,94	latent_space	3
137,9	latent_space	3
55,4	graph	0
55,107	graph	1
55,78	graph	2
55,25	graph	0
55,57	latent_space	2
55,75	latent_space	0
55,110	latent_space	2
55,27	latent_space	0
55,109	latent_space	0
55,81	latent_space	2
55,106	latent_space	2
61,42	graph	0
61,149	graph	0
61,37	graph	0
61,57	latent_space	2
61,75	latent_space	0
61,110	latent_space	2
61,27	latent_space	0
61,109	latent_space	0
61,81	latent_space	2
61,106	latent_space	2
27,42	graph	3
27,106	latent_space	2
64,42	graph	3
64,9	latent_space	3
64,100	latent_space	3
113,42	graph	3
113,38	graph	0
113,57	latent_space	2
113,75	latent_space	0
113,110	latent_space	2
113,27	latent_space	0
113,109	latent_space	0
113,81	latent_space	2
113,106	latent_space	2
177,25	graph	2
177,77	graph	3
177,9	latent_space	3
177,54	latent_space	2
177,100	latent_space	3
148,42	graph	1
148,99	graph	1
148,112	graph	1
148,140	graph	3
148,178	graph	0
148,82	graph	1
148,1	graph	1
148,167	graph	1
148,154	graph	0
148,56	graph	1
148,35	latent_space	1
