node1,node2	space	relation_type
163,80	latent_space	2
140,148	graph	3
140,15	graph	1
140,27	latent_space	0
140,90	latent_space	0
140,51	latent_space	0
140,80	latent_space	1
140,155	latent_space	2
128,42	graph	2
128,34	latent_space	3
128,59	latent_space	0
128,107	latent_space	2
139,42	graph	0
139,174	graph	0
139,31	graph	1
139,117	graph	1
139,69	latent_space	0
139,180	latent_space	0
139,14	latent_space	2
139,24	latent_space	2
127,31	graph	3
127,170	graph	2
127,18	latent_space	3
106,43	graph	0
106,114	graph	1
106,18	graph	1
106,37	graph	3
106,156	graph	1
106,122	latent_space	3
106,113	latent_space	0
106,17	latent_space	0
42,144	graph	3
42,103	graph	1
42,112	graph	3
42,29	graph	2
42,49	graph	3
42,155	graph	2
42,48	graph	2
42,60	graph	1
42,9	graph	2
42,179	graph	0
42,113	graph	2
42,81	graph	2
42,166	graph	0
42,70	graph	3
42,56	graph	2
42,109	graph	0
42,171	graph	3
42,72	graph	0
42,159	graph	1
42,150	graph	1
42,137	graph	0
42,66	graph	3
42,116	graph	1
42,136	graph	3
42,59	graph	1
42,61	graph	2
42,95	graph	3
42,138	graph	2
42,36	graph	2
42,45	graph	0
42,12	graph	3
42,158	graph	3
42,2	graph	0
42,22	graph	3
42,156	graph	3
42,151	graph	3
42,0	graph	2
42,73	graph	2
42,80	graph	0
42,23	graph	1
42,50	graph	3
42,141	graph	2
42,8	graph	0
42,67	graph	0
42,5	graph	1
42,181	graph	2
42,133	graph	3
42,87	graph	1
42,157	graph	2
42,3	graph	1
42,19	graph	3
42,14	graph	3
42,76	graph	1
42,62	graph	2
42,161	graph	3
42,58	graph	0
42,46	graph	3
42,143	graph	1
42,128	graph	1
42,139	graph	3
42,18	graph	1
42,16	graph	1
42,64	graph	3
42,167	graph	2
42,86	graph	2
42,27	graph	0
42,21	graph	2
42,165	graph	1
42,122	graph	2
42,52	graph	3
42,75	graph	2
42,169	graph	1
42,24	graph	3
42,11	graph	3
42,83	graph	3
42,68	graph	3
42,85	graph	2
42,33	graph	3
42,97	graph	1
42,6	graph	3
42,96	graph	2
42,115	graph	3
42,178	graph	1
42,130	graph	1
42,148	graph	3
42,40	graph	2
42,63	graph	2
42,98	graph	3
42,30	graph	2
42,71	graph	3
42,168	graph	0
42,175	graph	3
42,26	graph	2
42,145	graph	0
42,94	latent_space	1
42,120	latent_space	2
42,15	latent_space	0
42,68	latent_space	3
18,42	graph	2
18,174	graph	0
18,31	graph	3
18,106	graph	2
18,127	latent_space	0
16,102	graph	3
16,42	graph	2
16,41	latent_space	2
16,165	latent_space	0
16,76	latent_space	1
16,77	latent_space	2
16,74	latent_space	3
142,52	graph	3
142,180	graph	3
142,10	graph	3
142,131	graph	3
142,138	graph	2
142,97	latent_space	3
142,94	latent_space	3
142,169	latent_space	1
142,135	latent_space	2
64,42	graph	0
167,42	graph	1
167,148	graph	3
167,149	graph	3
167,60	graph	1
167,53	latent_space	0
89,19	graph	3
89,125	graph	0
89,110	graph	1
89,47	graph	0
89,121	graph	2
89,111	graph	1
89,20	graph	1
89,156	graph	1
89,49	graph	1
89,66	graph	3
89,92	graph	3
89,50	latent_space	1
89,84	latent_space	0
89,75	latent_space	3
89,82	latent_space	3
89,111	latent_space	1
86,42	graph	1
86,96	latent_space	3
86,0	latent_space	0
86,157	latent_space	3
27,42	graph	3
27,152	latent_space	2
27,140	latent_space	3
27,90	latent_space	2
27,51	latent_space	1
27,80	latent_space	1
21,42	graph	1
21,9	latent_space	0
21,164	latent_space	2
165,42	graph	2
165,77	latent_space	2
165,16	latent_space	3
165,97	latent_space	2
162,135	graph	2
162,59	latent_space	3
162,76	latent_space	3
162,103	latent_space	0
122,42	graph	1
122,100	graph	3
122,63	graph	2
122,106	latent_space	0
122,84	latent_space	1
122,32	latent_space	3
105,77	graph	2
105,31	latent_space	0
105,39	latent_space	3
120,101	graph	3
120,71	graph	3
120,42	latent_space	1
120,1	latent_space	2
120,73	latent_space	0
120,110	latent_space	3
17,76	graph	1
17,48	latent_space	0
17,141	latent_space	0
17,113	latent_space	2
17,106	latent_space	3
52,144	graph	0
52,42	graph	0
52,51	graph	0
52,22	graph	3
52,142	graph	0
52,10	graph	0
52,95	latent_space	1
52,161	latent_space	0
52,149	latent_space	1
153,131	graph	3
153,104	graph	3
153,2	latent_space	1
153,7	latent_space	1
20,125	graph	2
20,110	graph	3
20,47	graph	2
20,121	graph	2
20,156	graph	3
20,49	graph	3
20,89	graph	2
20,111	graph	3
20,109	latent_space	2
20,35	latent_space	2
124,71	graph	3
124,85	graph	3
124,77	graph	3
124,180	graph	3
124,10	graph	3
75,42	graph	1
75,141	graph	0
75,61	latent_space	2
75,89	latent_space	0
75,82	latent_space	3
75,32	latent_space	2
169,42	graph	2
169,39	graph	1
169,141	graph	2
169,57	graph	0
169,97	latent_space	3
169,142	latent_space	2
169,130	latent_space	0
24,42	graph	0
24,31	graph	1
24,111	graph	0
24,14	latent_space	0
24,139	latent_space	1
24,170	latent_space	0
11,42	graph	0
11,6	graph	2
11,112	latent_space	0
11,148	latent_space	2
11,71	latent_space	2
83,42	graph	0
83,71	latent_space	1
83,148	latent_space	1
83,10	latent_space	3
83,151	latent_space	3
83,46	latent_space	0
85,42	graph	1
85,71	graph	1
85,124	graph	0
85,47	latent_space	1
85,108	latent_space	0
85,84	latent_space	3
85,111	latent_space	3
68,42	graph	0
68,42	latent_space	0
68,77	latent_space	1
68,12	latent_space	3
68,110	latent_space	2
99,82	graph	2
99,148	graph	3
99,1	graph	2
99,23	latent_space	0
33,42	graph	0
33,178	graph	1
33,147	graph	2
33,93	graph	0
33,176	latent_space	2
33,70	latent_space	1
33,14	latent_space	3
33,156	latent_space	0
33,6	latent_space	2
84,159	graph	1
84,122	latent_space	2
84,89	latent_space	3
84,32	latent_space	2
84,85	latent_space	0
97,42	graph	2
97,165	latent_space	1
97,77	latent_space	3
97,142	latent_space	0
97,94	latent_space	2
97,169	latent_space	0
6,11	graph	1
6,143	graph	1
6,132	graph	1
6,42	graph	0
6,145	graph	0
6,82	latent_space	0
6,156	latent_space	1
6,33	latent_space	1
6,176	latent_space	3
96,42	graph	1
96,0	latent_space	0
96,30	latent_space	3
96,157	latent_space	3
96,86	latent_space	0
25,55	graph	1
25,152	graph	0
25,107	graph	1
25,72	graph	0
25,78	graph	1
25,30	graph	0
25,4	graph	1
25,177	graph	0
25,62	latent_space	0
25,26	latent_space	0
25,92	latent_space	3
115,42	graph	0
178,45	graph	2
178,93	graph	2
178,42	graph	2
178,147	graph	2
178,148	graph	2
178,33	graph	2
178,116	graph	3
178,119	latent_space	1
178,28	latent_space	0
130,42	graph	2
130,150	latent_space	1
130,169	latent_space	3
69,43	graph	0
69,146	graph	0
69,180	latent_space	3
69,139	latent_space	3
69,49	latent_space	1
69,70	latent_space	0
129,110	graph	0
129,49	graph	0
129,66	latent_space	1
129,22	latent_space	1
129,123	latent_space	2
148,154	graph	0
148,56	graph	2
148,140	graph	0
148,112	graph	1
148,178	graph	1
148,99	graph	0
148,42	graph	0
148,82	graph	2
148,167	graph	0
148,1	graph	2
148,55	latent_space	0
148,11	latent_space	1
148,133	latent_space	0
148,83	latent_space	2
148,71	latent_space	3
148,112	latent_space	1
148,10	latent_space	3
40,42	graph	1
40,109	graph	1
40,107	graph	1
40,4	graph	1
40,108	latent_space	3
40,48	latent_space	2
40,155	latent_space	0
63,42	graph	1
63,122	graph	1
63,100	graph	3
63,30	latent_space	0
10,52	graph	3
10,104	graph	1
10,51	graph	0
10,142	graph	0
10,124	graph	0
10,74	graph	0
10,131	graph	3
10,138	graph	2
10,83	latent_space	0
10,71	latent_space	1
10,158	latent_space	1
10,148	latent_space	0
10,151	latent_space	2
10,95	latent_space	3
34,31	graph	1
34,174	graph	0
34,128	latent_space	0
34,107	latent_space	0
98,42	graph	0
98,144	latent_space	0
98,70	latent_space	3
98,114	latent_space	0
98,156	latent_space	2
98,44	latent_space	1
30,42	graph	1
30,25	graph	3
30,111	graph	1
30,96	latent_space	0
30,157	latent_space	0
30,63	latent_space	3
135,41	graph	3
135,162	graph	1
135,163	latent_space	2
135,94	latent_space	3
135,142	latent_space	1
135,15	latent_space	2
71,133	graph	0
71,35	graph	0
71,85	graph	2
71,154	graph	0
71,120	graph	0
71,42	graph	0
71,180	graph	2
71,124	graph	0
71,11	latent_space	1
71,83	latent_space	2
71,112	latent_space	0
71,158	latent_space	3
71,148	latent_space	0
71,10	latent_space	2
168,42	graph	3
168,163	latent_space	3
168,45	latent_space	0
168,134	latent_space	0
7,121	graph	2
7,110	graph	3
7,23	latent_space	3
7,153	latent_space	2
7,2	latent_space	2
104,153	graph	0
104,10	graph	2
104,94	graph	0
104,131	graph	2
104,138	graph	2
104,132	latent_space	0
118,155	graph	3
47,20	graph	1
47,89	graph	3
47,1	latent_space	3
47,73	latent_space	1
47,85	latent_space	2
175,42	graph	0
174,18	graph	3
174,34	graph	3
174,139	graph	3
174,94	graph	3
1,99	graph	1
1,82	graph	3
1,148	graph	1
1,90	graph	0
1,47	latent_space	0
1,120	latent_space	1
1,114	latent_space	3
1,111	latent_space	3
145,42	graph	3
145,143	graph	1
145,6	graph	3
145,43	latent_space	2
92,89	graph	0
92,62	latent_space	0
92,26	latent_space	0
92,25	latent_space	0
