node1,node2	space	relation_type
6,140	latent_space	3
6,87	latent_space	0
75,199	graph	3
75,184	graph	3
75,231	graph	1
75,98	graph	3
75,153	graph	3
75,156	graph	3
75,77	graph	1
75,183	graph	3
75,212	graph	2
75,172	graph	1
149,242	graph	2
149,62	graph	3
149,20	graph	3
149,99	latent_space	3
149,43	latent_space	1
149,82	latent_space	2
149,83	latent_space	2
149,90	latent_space	1
72,50	graph	0
72,157	latent_space	2
72,36	latent_space	0
72,80	latent_space	2
72,201	latent_space	1
183,107	graph	1
183,75	graph	0
183,98	graph	3
183,156	graph	1
183,210	graph	0
183,199	latent_space	3
183,134	latent_space	1
183,5	latent_space	2
183,227	latent_space	1
183,106	latent_space	2
183,74	latent_space	0
11,47	graph	1
11,98	graph	3
11,127	graph	3
11,87	graph	2
11,164	latent_space	2
11,119	latent_space	1
11,211	latent_space	1
11,89	latent_space	3
11,229	latent_space	0
11,7	latent_space	0
129,119	graph	0
129,98	graph	1
129,159	graph	0
129,46	graph	1
129,54	graph	0
129,165	graph	0
42,121	graph	2
42,159	latent_space	2
42,173	latent_space	3
42,103	latent_space	3
46,129	graph	2
46,119	graph	0
46,54	graph	0
46,156	latent_space	0
46,39	latent_space	3
46,49	latent_space	0
244,98	graph	3
244,138	graph	3
244,187	graph	3
244,215	latent_space	2
244,236	latent_space	1
90,83	graph	2
90,43	latent_space	1
90,149	latent_space	2
25,228	graph	1
25,82	graph	1
25,98	graph	3
25,113	graph	1
138,98	graph	3
138,244	graph	0
138,100	graph	2
138,116	latent_space	0
138,127	latent_space	0
138,210	latent_space	3
138,201	latent_space	2
138,178	latent_space	1
138,67	latent_space	1
84,197	graph	0
84,199	graph	2
84,217	latent_space	3
84,240	latent_space	2
84,123	latent_space	0
84,203	latent_space	0
84,54	latent_space	1
182,98	graph	3
182,44	graph	2
182,173	graph	2
182,15	latent_space	3
191,37	graph	3
191,166	graph	3
191,104	latent_space	3
191,56	latent_space	2
191,133	latent_space	1
198,118	graph	1
198,231	graph	0
198,147	graph	1
198,146	latent_space	3
198,188	latent_space	2
198,170	latent_space	3
194,242	graph	3
194,150	graph	0
194,95	latent_space	0
194,40	latent_space	0
194,88	latent_space	2
194,100	latent_space	3
194,212	latent_space	3
92,161	graph	3
92,163	graph	1
92,170	graph	1
92,63	graph	3
92,93	graph	1
92,98	graph	3
92,164	latent_space	1
92,137	latent_space	2
92,157	latent_space	3
92,26	latent_space	0
92,36	latent_space	3
55,98	graph	3
55,30	latent_space	3
55,67	latent_space	2
55,238	latent_space	0
55,168	latent_space	1
124,98	graph	0
124,107	graph	0
132,248	graph	3
132,79	graph	1
132,98	graph	3
132,34	graph	3
132,175	latent_space	2
132,29	latent_space	0
47,11	graph	2
47,98	graph	3
47,91	latent_space	3
47,62	latent_space	2
47,168	latent_space	0
203,98	graph	3
203,74	graph	2
203,84	latent_space	3
203,158	latent_space	1
203,123	latent_space	2
203,91	latent_space	0
203,54	latent_space	3
169,98	graph	3
169,205	graph	3
169,50	latent_space	2
169,249	latent_space	2
169,231	latent_space	3
169,113	latent_space	1
38,242	graph	2
38,145	graph	0
38,226	latent_space	1
38,98	latent_space	1
38,205	latent_space	2
38,3	latent_space	0
38,66	latent_space	1
38,187	latent_space	2
34,192	graph	3
34,104	graph	0
34,132	graph	0
34,206	latent_space	2
34,171	latent_space	1
34,110	latent_space	0
34,240	latent_space	1
171,189	graph	3
171,98	graph	3
171,206	graph	2
171,242	graph	2
171,215	graph	0
171,91	graph	1
171,110	latent_space	0
171,34	latent_space	2
171,240	latent_space	1
88,98	graph	3
88,212	latent_space	3
88,95	latent_space	0
88,194	latent_space	1
88,100	latent_space	3
111,98	graph	3
111,27	graph	0
111,157	latent_space	0
111,80	latent_space	1
111,128	latent_space	3
114,204	graph	2
114,98	graph	3
114,52	graph	3
114,118	latent_space	0
114,225	latent_space	3
114,223	latent_space	3
232,197	graph	1
232,160	graph	1
232,209	graph	3
232,248	latent_space	1
232,0	latent_space	1
232,121	latent_space	0
232,4	latent_space	0
158,229	graph	2
158,179	graph	1
158,203	latent_space	2
158,135	latent_space	3
158,91	latent_space	2
60,98	graph	3
60,162	latent_space	0
60,20	latent_space	0
60,221	latent_space	2
29,126	graph	1
29,79	graph	1
29,69	graph	3
29,98	graph	3
29,103	graph	3
29,41	graph	3
29,241	graph	1
29,45	latent_space	0
29,132	latent_space	3
4,98	graph	1
4,195	graph	1
4,232	latent_space	3
4,140	latent_space	0
4,121	latent_space	1
143,231	graph	0
143,156	graph	3
143,216	latent_space	2
143,1	latent_space	0
143,59	latent_space	3
143,81	latent_space	0
215,171	graph	3
215,242	graph	3
215,236	latent_space	1
215,177	latent_space	2
215,244	latent_space	1
120,161	graph	1
120,121	graph	0
120,157	graph	0
109,242	graph	3
109,98	graph	3
109,245	latent_space	0
109,133	latent_space	2
109,177	latent_space	1
65,173	graph	3
126,68	graph	2
126,79	graph	1
126,69	graph	3
126,98	graph	3
126,29	graph	2
126,99	latent_space	2
126,43	latent_space	0
126,154	latent_space	1
126,239	latent_space	1
126,152	latent_space	3
202,167	graph	1
202,89	graph	0
202,98	graph	1
202,223	graph	1
202,242	graph	0
202,35	latent_space	2
112,192	graph	3
112,96	graph	3
112,160	latent_space	3
112,237	latent_space	0
193,79	graph	1
193,98	graph	3
193,22	latent_space	2
193,213	latent_space	0
193,9	latent_space	1
15,186	graph	2
15,98	graph	2
15,182	latent_space	0
2,98	graph	3
2,54	graph	2
2,165	latent_space	3
2,117	latent_space	0
2,196	latent_space	3
236,97	graph	3
236,5	graph	3
236,115	graph	1
236,215	latent_space	2
236,244	latent_space	2
26,201	graph	3
26,173	graph	3
26,164	latent_space	3
26,229	latent_space	1
26,36	latent_space	3
26,92	latent_space	3
140,192	graph	3
140,44	graph	3
140,242	latent_space	0
140,121	latent_space	3
140,6	latent_space	0
140,4	latent_space	3
153,98	graph	3
153,75	graph	0
153,76	latent_space	1
153,233	latent_space	1
153,190	latent_space	0
160,61	graph	2
160,186	graph	2
160,232	graph	2
160,147	graph	1
160,67	graph	2
160,112	latent_space	0
160,1	latent_space	2
160,237	latent_space	0
160,81	latent_space	3
188,178	graph	2
188,128	graph	2
188,173	graph	2
188,146	latent_space	3
188,108	latent_space	2
188,198	latent_space	1
188,163	latent_space	2
7,242	graph	2
7,0	graph	3
7,119	latent_space	3
7,211	latent_space	1
7,229	latent_space	2
7,83	latent_space	1
7,11	latent_space	3
141,97	graph	1
141,5	graph	1
141,115	graph	1
223,202	graph	2
223,89	graph	2
223,114	latent_space	0
223,225	latent_space	0
223,115	latent_space	3
197,84	graph	3
197,13	graph	2
197,209	graph	3
197,37	graph	3
197,232	graph	2
197,108	latent_space	1
197,163	latent_space	3
197,239	latent_space	2
108,144	graph	0
108,197	latent_space	2
108,188	latent_space	1
108,163	latent_space	3
246,97	graph	2
246,5	graph	2
246,115	graph	1
246,241	latent_space	0
246,174	latent_space	3
1,98	graph	3
1,216	latent_space	3
1,160	latent_space	1
1,143	latent_space	3
1,81	latent_space	3
53,216	graph	0
53,33	graph	0
53,195	graph	0
53,176	graph	0
53,139	latent_space	1
53,180	latent_space	2
53,102	latent_space	2
53,105	latent_space	0
53,145	latent_space	0
70,204	graph	2
70,52	graph	3
70,77	latent_space	0
70,176	latent_space	2
248,132	graph	0
248,35	latent_space	3
248,232	latent_space	2
248,0	latent_space	3
248,121	latent_space	0
217,43	graph	0
217,107	graph	1
217,96	graph	3
217,84	latent_space	0
217,64	latent_space	2
217,240	latent_space	0
217,228	latent_space	1
217,78	latent_space	3
50,85	graph	3
50,230	graph	2
50,135	graph	3
50,72	graph	3
50,44	graph	3
50,31	graph	1
50,218	latent_space	2
50,249	latent_space	3
50,169	latent_space	1
21,242	graph	2
21,22	graph	2
21,23	latent_space	1
35,250	graph	3
35,98	graph	1
35,170	graph	1
35,20	graph	1
35,202	latent_space	1
35,0	latent_space	0
35,248	latent_space	0
227,98	graph	3
227,161	latent_space	1
227,130	latent_space	1
227,235	latent_space	3
227,183	latent_space	2
227,74	latent_space	2
209,197	graph	0
209,98	graph	1
209,154	graph	0
209,232	graph	0
190,204	graph	2
190,98	graph	3
190,52	graph	1
190,153	latent_space	3
190,235	latent_space	0
190,134	latent_space	0
190,233	latent_space	1
81,97	graph	2
81,5	graph	2
81,115	graph	1
81,216	latent_space	2
81,160	latent_space	0
81,1	latent_space	0
81,143	latent_space	3
196,32	graph	3
196,2	latent_space	0
196,165	latent_space	0
196,19	latent_space	1
196,172	latent_space	1
54,119	graph	0
54,170	graph	0
54,2	graph	1
54,98	graph	3
54,127	graph	2
54,159	graph	2
54,129	graph	3
54,46	graph	3
54,165	graph	1
54,87	graph	2
54,84	latent_space	2
54,135	latent_space	1
54,122	latent_space	1
54,228	latent_space	3
54,203	latent_space	0
179,158	graph	2
177,98	graph	3
177,245	latent_space	2
177,215	latent_space	1
177,109	latent_space	2
164,37	graph	1
164,89	latent_space	1
164,157	latent_space	2
164,92	latent_space	2
164,26	latent_space	0
164,11	latent_space	1
164,36	latent_space	3
30,204	graph	2
30,52	graph	1
30,62	latent_space	1
30,110	latent_space	3
30,55	latent_space	0
30,178	latent_space	2
30,67	latent_space	0
189,171	graph	0
189,98	graph	1
189,93	graph	1
82,98	graph	3
82,25	graph	2
82,99	latent_space	1
82,119	latent_space	2
82,211	latent_space	2
82,149	latent_space	1
82,83	latent_space	0
28,242	graph	2
28,104	graph	2
28,98	graph	2
28,0	graph	2
184,98	graph	2
184,147	graph	1
184,156	graph	1
184,75	graph	0
155,204	graph	2
155,181	graph	0
155,98	graph	2
155,52	graph	0
155,23	latent_space	2
155,39	latent_space	1
155,10	latent_space	0
250,35	graph	0
250,69	latent_space	2
250,73	latent_space	1
136,146	graph	1
113,98	graph	3
113,25	graph	2
113,231	latent_space	3
113,169	latent_space	2
225,156	graph	3
225,210	graph	2
225,118	latent_space	0
225,114	latent_space	0
225,223	latent_space	3
225,115	latent_space	3
228,25	graph	2
228,58	latent_space	3
228,217	latent_space	2
228,122	latent_space	1
228,86	latent_space	1
228,54	latent_space	0
228,78	latent_space	2
22,98	graph	3
22,21	graph	1
22,213	latent_space	1
22,173	latent_space	0
22,193	latent_space	1
22,103	latent_space	0
234,64	graph	0
234,167	latent_space	1
226,41	graph	2
226,173	graph	0
226,66	latent_space	1
226,98	latent_space	2
226,38	latent_space	2
95,98	graph	3
95,88	latent_space	3
95,40	latent_space	0
95,194	latent_space	3
95,100	latent_space	3
195,89	graph	0
195,53	graph	3
195,4	graph	2
195,64	latent_space	0
73,192	graph	2
73,250	latent_space	2
69,79	graph	0
69,126	graph	0
69,98	graph	0
69,29	graph	0
69,41	graph	0
69,219	latent_space	2
69,250	latent_space	1
39,51	graph	2
39,46	latent_space	0
39,155	latent_space	2
39,10	latent_space	2
220,98	graph	3
220,239	latent_space	0
220,152	latent_space	2
220,168	latent_space	3
200,0	graph	2
200,247	graph	2
133,98	graph	3
133,245	latent_space	1
133,191	latent_space	2
133,109	latent_space	1
45,97	graph	3
45,98	graph	3
45,5	graph	3
45,115	graph	1
45,29	latent_space	3
162,51	graph	2
162,135	latent_space	0
162,122	latent_space	2
162,20	latent_space	3
162,60	latent_space	3
162,59	latent_space	1
240,104	graph	0
240,217	latent_space	3
240,84	latent_space	1
240,34	latent_space	2
240,171	latent_space	2
240,110	latent_space	0
240,123	latent_space	0
192,112	graph	0
192,73	graph	1
192,34	graph	0
192,122	graph	0
192,98	graph	0
192,140	graph	0
192,125	graph	0
192,173	graph	0
192,41	graph	0
192,31	graph	0
192,219	latent_space	1
216,98	graph	3
216,152	graph	0
216,89	graph	2
216,53	graph	3
216,143	latent_space	1
216,1	latent_space	0
216,59	latent_space	3
216,81	latent_space	1
94,98	graph	2
94,156	latent_space	3
8,98	graph	3
8,199	graph	3
8,201	graph	3
187,98	graph	1
187,244	graph	0
187,38	latent_space	1
187,48	latent_space	2
187,205	latent_space	3
187,247	latent_space	2
187,3	latent_space	1
74,242	graph	2
74,203	graph	1
74,227	latent_space	1
74,106	latent_space	2
74,33	latent_space	0
74,186	latent_space	0
74,183	latent_space	3
79,68	graph	2
79,126	graph	2
79,213	graph	2
79,193	graph	2
79,132	graph	2
79,69	graph	3
79,29	graph	2
79,146	latent_space	0
79,170	latent_space	0
79,237	latent_space	1
213,79	graph	1
213,98	graph	3
213,22	latent_space	2
213,13	latent_space	0
213,9	latent_space	1
213,193	latent_space	3
166,191	graph	0
166,63	latent_space	1
166,97	latent_space	1
166,13	latent_space	3
166,128	latent_space	0
102,85	graph	1
102,98	graph	3
102,31	graph	1
102,180	latent_space	2
102,105	latent_space	0
102,125	latent_space	2
102,76	latent_space	2
102,145	latent_space	1
102,53	latent_space	1
157,98	graph	3
157,120	graph	3
157,164	latent_space	1
157,137	latent_space	0
157,92	latent_space	0
157,111	latent_space	3
157,72	latent_space	1
157,80	latent_space	3
157,36	latent_space	1
154,98	graph	3
154,209	graph	3
154,126	latent_space	2
154,239	latent_space	3
154,152	latent_space	3
154,43	latent_space	0
80,98	graph	3
80,128	latent_space	3
80,157	latent_space	0
80,111	latent_space	2
80,72	latent_space	1
80,36	latent_space	0
96,217	graph	0
96,98	graph	3
96,112	graph	0
96,58	latent_space	2
96,181	latent_space	2
96,86	latent_space	0
96,221	latent_space	1
238,186	graph	3
238,98	graph	3
238,147	graph	1
238,99	latent_space	0
238,214	latent_space	2
238,55	latent_space	3
238,152	latent_space	1
238,67	latent_space	3
224,137	graph	1
31,192	graph	3
31,50	graph	2
31,102	graph	2
31,44	graph	2
27,63	graph	3
27,98	graph	3
27,111	graph	3
117,249	graph	2
117,2	latent_space	3
117,165	latent_space	3
97,211	graph	0
97,168	graph	1
97,32	graph	1
97,236	graph	0
97,81	graph	1
97,204	graph	2
97,101	graph	1
97,45	graph	0
97,141	graph	2
97,246	graph	1
97,63	latent_space	3
97,166	latent_space	2
97,210	latent_space	1
97,201	latent_space	0
142,233	graph	2
142,85	latent_space	3
142,101	latent_space	3
40,98	graph	3
40,95	latent_space	3
40,194	latent_space	3
185,231	graph	1
101,97	graph	2
101,5	graph	2
101,115	graph	0
101,142	latent_space	0
101,85	latent_space	3
204,97	graph	1
204,30	graph	1
204,115	graph	1
204,155	graph	1
204,5	graph	1
204,190	graph	1
204,114	graph	1
204,98	graph	1
204,86	graph	1
204,71	graph	3
204,3	graph	1
204,57	graph	1
204,66	graph	1
204,49	graph	1
204,70	graph	1
205,242	graph	0
205,98	graph	1
205,169	graph	0
205,38	latent_space	1
205,98	latent_space	1
205,247	latent_space	2
205,3	latent_space	0
205,187	latent_space	0
210,183	graph	3
210,225	graph	1
210,97	latent_space	2
210,138	latent_space	0
210,206	latent_space	3
210,63	latent_space	2
210,178	latent_space	1
241,41	graph	3
241,51	graph	3
241,44	graph	2
241,29	graph	2
241,174	latent_space	3
241,208	latent_space	0
241,246	latent_space	3
51,241	graph	0
51,162	graph	1
51,39	graph	1
51,103	graph	0
51,41	latent_space	1
51,17	latent_space	2
14,98	graph	3
14,151	latent_space	2
218,98	graph	3
218,50	latent_space	1
218,230	latent_space	2
150,242	graph	3
150,194	graph	3
17,98	graph	1
17,51	latent_space	1
134,98	graph	3
134,235	latent_space	1
134,199	latent_space	2
134,183	latent_space	2
134,190	latent_space	3
115,211	graph	2
115,168	graph	2
115,32	graph	3
115,236	graph	2
115,81	graph	2
115,204	graph	2
115,101	graph	3
115,45	graph	2
115,141	graph	2
115,246	graph	2
115,225	latent_space	0
115,223	latent_space	0
119,129	graph	3
119,46	graph	3
119,54	graph	3
119,211	latent_space	0
119,82	latent_space	1
119,89	latent_space	2
119,7	latent_space	0
119,11	latent_space	2
5,211	graph	0
5,168	graph	0
5,32	graph	1
5,236	graph	0
5,81	graph	1
5,204	graph	2
5,101	graph	1
5,45	graph	0
5,141	graph	2
5,246	graph	1
5,106	latent_space	0
5,199	latent_space	1
5,183	latent_space	1
37,164	graph	2
37,118	graph	0
37,151	graph	0
37,191	graph	0
37,214	graph	0
37,98	graph	2
37,197	graph	0
105,98	graph	3
105,152	graph	0
105,180	latent_space	2
105,102	latent_space	3
105,233	latent_space	2
105,76	latent_space	2
105,145	latent_space	1
105,53	latent_space	3
106,93	graph	1
106,5	latent_space	3
106,9	latent_space	0
106,74	latent_space	1
106,183	latent_space	1
173,192	graph	3
173,226	graph	3
173,207	graph	1
173,128	graph	0
173,182	graph	1
173,122	graph	1
173,26	graph	0
173,98	graph	3
173,188	graph	1
173,208	graph	1
173,44	graph	3
173,178	graph	1
173,65	graph	0
173,159	latent_space	0
173,42	latent_space	0
173,22	latent_space	3
173,103	latent_space	2
66,204	graph	2
66,3	graph	2
66,98	latent_space	2
66,226	latent_space	2
66,38	latent_space	2
76,98	graph	3
76,180	latent_space	1
76,102	latent_space	1
76,233	latent_space	2
76,105	latent_space	1
76,153	latent_space	2
76,125	latent_space	3
148,229	graph	2
148,242	graph	2
123,98	graph	3
123,91	graph	1
123,84	latent_space	3
123,62	latent_space	0
123,110	latent_space	2
123,240	latent_space	3
123,203	latent_space	1
123,91	latent_space	1
36,175	graph	2
36,164	latent_space	0
36,137	latent_space	2
36,157	latent_space	2
36,92	latent_space	0
36,26	latent_space	0
36,72	latent_space	3
36,80	latent_space	3
165,129	graph	3
165,54	graph	2
165,159	graph	2
165,2	latent_space	0
165,19	latent_space	3
165,117	latent_space	0
165,196	latent_space	3
239,167	graph	3
239,126	latent_space	2
239,220	latent_space	3
239,154	latent_space	0
239,197	latent_space	1
239,152	latent_space	2
43,217	graph	3
43,126	latent_space	3
43,90	latent_space	2
43,154	latent_space	3
43,149	latent_space	2
9,44	graph	2
9,106	latent_space	3
9,33	latent_space	0
9,213	latent_space	2
9,193	latent_space	2
139,98	graph	3
139,130	graph	0
139,145	latent_space	2
139,53	latent_space	2
10,98	graph	2
10,107	graph	0
10,39	latent_space	1
10,155	latent_space	3
62,24	graph	1
62,149	graph	0
62,30	latent_space	2
62,168	latent_space	0
62,47	latent_space	1
62,123	latent_space	3
62,91	latent_space	1
222,20	graph	1
222,18	latent_space	2
222,175	latent_space	0
100,138	graph	1
100,95	latent_space	0
100,88	latent_space	0
100,194	latent_space	0
100,212	latent_space	3
100,87	latent_space	3
12,58	graph	3
12,110	graph	3
12,144	graph	1
12,98	graph	3
12,64	graph	3
12,152	graph	3
33,206	graph	1
33,98	graph	3
33,53	graph	3
33,13	latent_space	2
33,9	latent_space	3
33,63	latent_space	0
33,186	latent_space	1
33,74	latent_space	3
159,129	graph	3
159,54	graph	1
159,165	graph	1
159,42	latent_space	1
159,173	latent_space	3
159,103	latent_space	3
41,192	graph	3
41,226	graph	1
41,122	graph	0
41,69	graph	3
41,98	graph	1
41,103	graph	0
41,44	graph	2
41,29	graph	0
41,178	graph	0
41,241	graph	0
41,51	latent_space	2
152,211	graph	2
152,12	graph	0
152,105	graph	3
152,156	graph	3
152,57	graph	0
152,216	graph	3
152,99	latent_space	2
152,126	latent_space	0
152,220	latent_space	1
152,154	latent_space	0
152,238	latent_space	2
152,239	latent_space	1
78,63	graph	2
78,98	graph	3
78,87	graph	2
78,58	latent_space	1
78,217	latent_space	0
78,64	latent_space	2
78,228	latent_space	1
145,98	graph	3
145,199	graph	2
145,91	graph	0
145,38	graph	3
145,102	latent_space	2
145,139	latent_space	1
145,105	latent_space	2
145,53	latent_space	3
91,171	graph	2
91,123	graph	2
91,145	graph	3
91,62	latent_space	2
91,158	latent_space	1
91,47	latent_space	0
91,123	latent_space	2
91,203	latent_space	3
58,98	graph	3
58,12	graph	0
58,86	latent_space	1
58,96	latent_space	1
58,228	latent_space	0
58,181	latent_space	1
58,78	latent_space	2
68,126	graph	1
68,98	graph	3
68,79	graph	1
68,83	latent_space	3
245,32	graph	1
245,104	graph	2
245,168	graph	3
245,133	latent_space	2
245,177	latent_space	1
245,109	latent_space	3
24,242	graph	2
24,62	graph	2
199,84	graph	1
199,32	graph	1
199,75	graph	0
199,8	graph	0
199,145	graph	1
199,5	latent_space	2
199,235	latent_space	1
199,134	latent_space	1
199,183	latent_space	0
237,98	graph	3
237,79	latent_space	2
237,112	latent_space	3
237,170	latent_space	0
237,160	latent_space	3
128,178	graph	1
128,207	graph	1
128,188	graph	1
128,173	graph	3
128,166	latent_space	3
128,80	latent_space	0
128,111	latent_space	0
168,97	graph	2
168,245	graph	0
168,115	graph	1
168,5	graph	3
168,98	graph	3
168,47	latent_space	3
168,220	latent_space	0
168,62	latent_space	3
168,55	latent_space	2
122,192	graph	3
122,41	graph	3
122,44	graph	2
122,173	graph	2
122,178	graph	2
122,135	latent_space	1
122,20	latent_space	3
122,162	latent_space	1
122,228	latent_space	2
122,54	latent_space	2
144,108	graph	3
144,98	graph	3
144,12	graph	2
116,20	graph	3
116,127	latent_space	2
116,138	latent_space	3
116,67	latent_space	1
116,214	latent_space	1
83,90	graph	1
83,20	graph	3
83,68	latent_space	0
83,82	latent_space	3
83,211	latent_space	3
83,149	latent_space	1
83,7	latent_space	2
208,178	graph	2
208,207	graph	1
208,173	graph	2
208,241	latent_space	3
208,163	latent_space	0
242,38	graph	1
242,171	graph	1
242,215	graph	0
242,74	graph	1
242,109	graph	0
242,202	graph	3
242,24	graph	1
242,233	graph	1
242,249	graph	1
242,7	graph	1
242,167	graph	1
242,170	graph	1
242,21	graph	1
242,6	graph	0
242,149	graph	1
242,205	graph	3
242,150	graph	0
242,28	graph	1
242,194	graph	0
242,148	graph	1
242,140	latent_space	3
242,87	latent_space	0
242,6	latent_space	0
176,53	graph	3
176,70	latent_space	1
85,50	graph	0
85,102	graph	2
85,142	latent_space	0
85,101	latent_space	0
163,98	graph	3
163,93	graph	1
163,92	graph	2
163,197	latent_space	0
163,108	latent_space	0
163,208	latent_space	3
163,188	latent_space	1
146,98	graph	3
146,136	graph	2
146,198	latent_space	0
146,79	latent_space	3
146,188	latent_space	0
146,170	latent_space	3
48,211	graph	0
48,221	graph	0
48,247	latent_space	0
48,187	latent_space	1
137,98	graph	3
137,224	graph	2
137,36	latent_space	1
137,157	latent_space	3
137,92	latent_space	1
20,243	graph	1
20,0	graph	2
20,170	graph	0
20,222	graph	2
20,35	graph	2
20,149	graph	0
20,116	graph	0
20,83	graph	0
20,135	latent_space	0
20,122	latent_space	0
20,86	latent_space	2
20,162	latent_space	0
20,60	latent_space	3
20,221	latent_space	3
214,37	graph	3
214,99	latent_space	0
214,116	latent_space	2
214,67	latent_space	3
214,238	latent_space	1
